time_s,charge_current_a,ann_unclipped_current_a,ann_requested_current_a,safety_filtered_current_a,safety_filter_intervened,safety_override,target_current_cap_active,ann_inference_time_s,soc,terminal_voltage_v,average_temperature_c,source
260.0,5.003877797468041,5.003877797468041,5.003877797468041,5.003877797468041,False,False,False,7.65e-05,0.19883042054778083,3.700522367530052,32.2675147993736,chen2020_dfn
265.0,5.002159909397004,5.002159909397004,5.002159909397004,5.002159909397004,False,False,False,7.740000000000001e-05,0.20021990941150225,3.701217204141056,32.31291738302684,chen2020_dfn
270.0,4.998912845183828,4.998912845183828,4.998912845183828,4.998912845183828,False,False,False,7.900000000000001e-05,0.2016084963129422,3.70194505645821,32.35774749920978,chen2020_dfn
275.0,4.994609993140931,4.994609993140931,4.994609993140931,4.994609993140931,False,False,False,7.98e-05,0.20299588797770354,3.702702635401511,32.4020013543967,chen2020_dfn
280.0,4.9896403947114445,4.9896403947114445,4.9896403947114445,4.9896403947114445,False,False,False,7.900000000000001e-05,0.20438189919845673,3.703488257571222,32.44568209754817,chen2020_dfn
285.0,4.984317682531291,4.984317682531291,4.984317682531291,4.984317682531291,False,False,False,9.350000000000001e-05,0.20576643188804877,3.7043011883952204,32.48879855341187,chen2020_dfn
290.0,4.97889122750624,4.97889122750624,4.97889122750624,4.97889122750624,False,False,False,8.070000000000001e-05,0.2071494572290227,3.705141242239614,32.531364069761025,chen2020_dfn
295.0,4.973557360638868,4.973557360638868,4.973557360638868,4.973557360638868,False,False,False,8.44e-05,0.20853100094031124,3.7060085412444597,32.573395526924685,chen2020_dfn
300.0,4.968469828140284,4.968469828140284,4.968469828140284,4.968469828140284,False,False,False,8.19e-05,0.209911131448128,3.706903380019695,32.614912519898496,chen2020_dfn
305.0,4.963748968289432,4.963748968289432,4.963748968289432,4.963748968289432,False,False,False,0.0001101,0.21128995060598615,3.707826146065296,32.655936716000156,chen2020_dfn
310.0,4.959489355589993,4.959489355589993,4.959489355589993,4.959489355589993,False,False,False,8.76e-05,0.21266758653809448,3.708777273488367,32.69649136405667,chen2020_dfn
315.0,4.955765879128549,4.955765879128549,4.955765879128549,4.955765879128549,False,False,False,8.620000000000001e-05,0.2140441881711857,3.709757234037684,32.73660090559571,chen2020_dfn
320.0,4.9526383681729715,4.9526383681729715,4.9526383681729715,4.9526383681729715,False,False,False,8.070000000000001e-05,0.21541992105123378,3.7107665216947794,32.77629068628477,chen2020_dfn
325.0,4.950154937098055,4.950154937098055,4.950154937098055,4.950154937098055,False,False,False,0.00010870000000000001,0.21679496408931656,3.711805641178479,32.81558673148953,chen2020_dfn
330.0,4.948354248485938,4.948354248485938,4.948354248485938,4.948354248485938,False,False,False,9.470000000000001e-05,0.2181695069361182,3.7128750940416917,32.8545155630099,chen2020_dfn
335.0,4.947266878632108,4.947266878632108,4.947266878632108,4.947266878632108,False,False,False,9.45e-05,0.21954374773573826,3.713975360289812,32.893104037143246,chen2020_dfn
340.0,4.9469159474281375,4.9469159474281375,4.9469159474281375,4.9469159474281375,False,False,False,7.93e-05,0.22091789105446827,3.7151068744609765,32.931379187347034,chen2020_dfn
345.0,4.947317153372208,4.947317153372208,4.947317153372208,4.947317153372208,False,False,False,7.87e-05,0.2222921458192939,3.7162699958293794,32.96936805765574,chen2020_dfn
350.0,4.948478341798477,4.948478341798477,4.948478341798477,4.948478341798477,False,False,False,8.680000000000001e-05,0.22366672313646013,3.717464972993361,33.007097515745386,chen2020_dfn
355.0,4.950398733609605,4.950398733609605,4.950398733609605,4.950398733609605,False,False,False,7.7e-05,0.22504183389579618,3.718692419582827,33.04455903952845,chen2020_dfn
360.0,4.9530685575038085,4.9530685575038085,4.9530685575038085,4.9530685575038085,False,False,False,7.72e-05,0.2264176862728806,3.7199514204943434,33.08181444849737,chen2020_dfn
365.0,4.9564647964249735,4.9564647964249735,4.9564647964249735,4.9564647964249735,False,False,False,8.54e-05,0.22779448204966526,3.7212416329764917,33.11888854469083,chen2020_dfn
370.0,4.960555274685343,4.960555274685343,4.960555274685343,4.960555274685343,False,False,False,7.31e-05,0.2291724140704112,3.7225624988222954,33.15580483002964,chen2020_dfn
375.0,4.965295560623461,4.965295560623461,4.965295560623461,4.965295560623461,False,False,False,8.2e-05,0.230551662837251,3.7239131420626306,33.19258525427591,chen2020_dfn
380.0,4.970629206680135,4.970629206680135,4.970629206680135,4.970629206680135,False,False,False,8.690000000000001e-05,0.23193239317243994,3.725292352196734,33.22924987489495,chen2020_dfn
385.0,4.9764883960852355,4.9764883960852355,4.9764883960852355,4.9764883960852355,False,False,False,8.31e-05,0.2333147510602414,3.726698749948371,33.2658206758025,chen2020_dfn
390.0,4.9827957523242885,4.9827957523242885,4.9827957523242885,4.9827957523242885,False,False,False,7.960000000000001e-05,0.23469886099144263,3.728130265577244,33.30230875051984,chen2020_dfn
395.0,4.989465520211515,4.989465520211515,4.989465520211515,4.989465520211515,False,False,False,7.49e-05,0.23608482363594582,3.7295847677192757,33.33872670920397,chen2020_dfn
400.0,4.9964074147671,4.9964074147671,4.9964074147671,4.9964074147671,False,False,False,7.61e-05,0.23747271458449226,3.731059878346273,33.37508427378373,chen2020_dfn
405.0,5.003529454753644,5.003529454753644,5.003529454753644,5.003529454753644,False,False,False,7.570000000000001e-05,0.2388625838774794,3.7325530561866325,33.41138821519297,chen2020_dfn
410.0,5.010741354463105,5.010741354463105,5.010741354463105,5.010741354463105,False,False,False,8.16e-05,0.24025445647594137,3.734061678904987,33.44764238959641,chen2020_dfn
415.0,5.017957579111821,5.017957579111821,5.017957579111821,5.017957579111821,False,False,False,7.630000000000001e-05,0.2416483335812502,3.735583122873492,33.48384786509018,chen2020_dfn
420.0,4.265328234392403,5.02509988219533,5.02509988219533,4.265328234392403,True,False,False,8.47e-05,0.2428331469796925,3.721087099867037,33.49990823224465,chen2020_dfn
425.0,3.588627478120821,4.69886719710344,4.69886719710344,3.588627478120821,True,False,False,7.7e-05,0.24382998794583718,3.7052674367064653,33.499144376363006,chen2020_dfn
430.0,3.606863848398549,3.606863848398549,3.606863848398549,3.606863848398549,False,False,False,7.38e-05,0.2448318945703923,3.7037495856336737,33.49809553565359,chen2020_dfn
435.0,3.635401925536123,3.635401925536123,3.635401925536123,3.635401925536123,False,False,False,7.52e-05,0.24584172843859675,3.7031414467384005,33.497150871449094,chen2020_dfn
440.0,3.700587504409889,3.700587504409889,3.700587504409889,3.700587504409889,False,False,False,7.560000000000001e-05,0.2468696694120439,3.703870401553858,33.49724002343987,chen2020_dfn
445.0,3.7751635837959476,3.7751635837959476,3.7751635837959476,3.7751635837959476,False,False,False,7.75e-05,0.24791832596309832,3.7052643243043857,33.49868888439789,chen2020_dfn
450.0,3.7792231831351852,3.8077118502595018,3.8077118502595018,3.7792231831351852,True,False,False,7.31e-05,0.2489681101806359,3.705439418843656,33.499985238554984,chen2020_dfn
455.0,3.730591422918561,3.796756513286115,3.796756513286115,3.730591422918561,True,False,False,7.7e-05,0.25000438557589105,3.704556236547122,33.49996730190543,chen2020_dfn
460.0,3.7436580297778352,3.7985312824140203,3.7985312824140203,3.7436580297778352,True,False,False,7.740000000000001e-05,0.25104429058416267,3.70505225256064,33.500046569689346,chen2020_dfn
465.0,3.750274342324526,3.8050589561459605,3.8050589561459605,3.750274342324526,True,False,False,8.27e-05,0.2520860334570306,3.7055468184938603,33.50011790414629,chen2020_dfn
470.0,3.7559992256947314,3.8076425954425672,3.8076425954425672,3.7559992256947314,True,False,False,0.0001133,0.2531293665752791,3.706123990437516,33.500183504699805,chen2020_dfn
475.0,3.7610156658393294,3.8074872654347187,3.8074872654347187,3.7610156658393294,True,False,False,7.890000000000001e-05,0.2541740931491233,3.7067723765953913,33.50024132585412,chen2020_dfn
