time_s,charge_current_a,terminal_voltage_v,battery_ocv_v,soc,average_temperature_c,total_heating_w,discharge_capacity_ah,profile_name,initial_soc
770.0,-0.0,3.7371879221978874,3.6880403626571536,0.4291666666666667,26.78633210119972,-4.5524998528417306e-05,-0.1458333333333333,pulse_soc_0.40,0.4
775.0,-0.0,3.731059952332513,3.688040362657157,0.4291666666666667,26.77528522018008,0.00013808158672048187,-0.1458333333333333,pulse_soc_0.40,0.4
780.0,-0.0,3.726142374322814,3.688040362657157,0.4291666666666667,26.764321672656592,0.00021181223832364445,-0.1458333333333333,pulse_soc_0.40,0.4
785.0,-0.0,3.7221042993042692,3.6880403626571647,0.4291666666666667,26.75343059760877,0.0002274987483003006,-0.1458333333333333,pulse_soc_0.40,0.4
790.0,-0.0,3.718737012143878,3.6880403626571665,0.4291666666666667,26.74260638717584,0.0002119228157735242,-0.1458333333333333,pulse_soc_0.40,0.4
795.0,-0.0,3.7159058058330854,3.6880403626571683,0.4291666666666667,26.731847504947893,0.00019415976949844254,-0.1458333333333333,pulse_soc_0.40,0.4
800.0,-0.0,3.7134980278005387,3.6880403626571705,0.4291666666666667,26.721152560169628,0.00016936613635757254,-0.1458333333333333,pulse_soc_0.40,0.4
805.0,-0.0,3.711436243599699,3.6880403626571705,0.4291666666666667,26.710520982764876,0.00014548049982955713,-0.1458333333333333,pulse_soc_0.40,0.4
810.0,-0.0,3.7096617805249936,3.6880403626571727,0.4291666666666667,26.699952585360904,0.0001240600617475673,-0.1458333333333333,pulse_soc_0.40,0.4
815.0,-0.0,3.7081246949000075,3.6880403626571745,0.4291666666666667,26.689447279728086,0.00010563145197666713,-0.1458333333333333,pulse_soc_0.40,0.4
820.0,-0.0,3.706780937202609,3.6880403626571763,0.4291666666666667,26.679004995951118,9.014702978916166e-05,-0.1458333333333333,pulse_soc_0.40,0.4
825.0,-0.0,3.7055972132582338,3.6880403626571763,0.4291666666666667,26.668625664426088,7.720427572005634e-05,-0.1458333333333333,pulse_soc_0.40,0.4
830.0,-0.0,3.704549527336253,3.688040362657178,0.4291666666666667,26.658309184110067,6.641738057723394e-05,-0.1458333333333333,pulse_soc_0.40,0.4
835.0,-0.0,3.703619083888819,3.688040362657178,0.4291666666666667,26.648055367719962,5.7335949288456455e-05,-0.1458333333333333,pulse_soc_0.40,0.4
840.0,-0.0,3.702789941290938,3.68804036265718,0.4291666666666667,26.63786402104762,4.9902654257041994e-05,-0.1458333333333333,pulse_soc_0.40,0.4
845.0,-0.0,3.702047442245381,3.6880403626571803,0.4291666666666667,26.627734874192754,4.3666477240449184e-05,-0.1458333333333333,pulse_soc_0.40,0.4
850.0,-0.0,3.701377867761665,3.688040362657182,0.4291666666666667,26.617667849510724,3.860750611794321e-05,-0.1458333333333333,pulse_soc_0.40,0.4
855.0,-0.0,3.700771287896384,3.688040362657184,0.4291666666666667,26.607662451315548,3.409924017583981e-05,-0.1458333333333333,pulse_soc_0.40,0.4
860.0,-0.0,3.700220031776868,3.688040362657184,0.4291666666666667,26.597718883932487,3.076116632852036e-05,-0.1458333333333333,pulse_soc_0.40,0.4
865.0,-0.0,3.699716176043368,3.688040362657188,0.4291666666666667,26.58783640611307,2.7500794843560156e-05,-0.1458333333333333,pulse_soc_0.40,0.4
870.0,-0.0,3.6992544293090095,3.6880403626571914,0.4291666666666667,26.57801460769815,2.4844122787050382e-05,-0.1458333333333333,pulse_soc_0.40,0.4
875.0,-0.0,3.698830067487684,3.688040362657188,0.4291666666666667,26.568253082448336,2.2627826943520017e-05,-0.1458333333333333,pulse_soc_0.40,0.4
880.0,-0.0,3.698437581289149,3.68804036265719,0.4291666666666667,26.558551662881996,2.076889809631206e-05,-0.1458333333333333,pulse_soc_0.40,0.4
885.0,-0.0,3.69807417632716,3.688040362657192,0.4291666666666667,26.548910061466415,1.9175585284835546e-05,-0.1458333333333333,pulse_soc_0.40,0.4
890.0,-0.0,3.697737126000754,3.6880403626571954,0.4291666666666667,26.53932799147367,1.7774309630291756e-05,-0.1458333333333333,pulse_soc_0.40,0.4
895.0,-0.0,3.697422795934355,3.688040362657203,0.4291666666666667,26.529805101764907,1.6564176989688086e-05,-0.1458333333333333,pulse_soc_0.40,0.4
900.0,-0.0,3.6971278464607886,3.6880403626572065,0.4291666666666667,26.52034106288187,1.552284731402946e-05,-0.1458333333333333,pulse_soc_0.40,0.4
905.0,-0.0,3.696851397221516,3.6880403626572087,0.4291666666666667,26.510935480852936,1.4614233271405318e-05,-0.1458333333333333,pulse_soc_0.40,0.4
910.0,-0.0,3.6965908857256604,3.6880403626572105,0.4291666666666667,26.501588011445506,1.381892789445589e-05,-0.1458333333333333,pulse_soc_0.40,0.4
915.0,-0.0,3.6963453128055166,3.688040362657214,0.4291666666666667,26.492298305427425,1.3117378541707645e-05,-0.1458333333333333,pulse_soc_0.40,0.4
920.0,-0.0,3.6961128908923966,3.6880403626572162,0.4291666666666667,26.483066008677156,1.2495643792280187e-05,-0.1458333333333333,pulse_soc_0.40,0.4
925.0,-0.0,3.6958926274979325,3.688040362657218,0.4291666666666667,26.473890773209575,1.1945169570572727e-05,-0.1458333333333333,pulse_soc_0.40,0.4
930.0,-0.0,3.6956832509480755,3.68804036265722,0.4291666666666667,26.464772249795146,1.1455606112645506e-05,-0.1458333333333333,pulse_soc_0.40,0.4
935.0,-0.0,3.6954839932550936,3.688040362657222,0.4291666666666667,26.455710095234224,1.1019333263317476e-05,-0.1458333333333333,pulse_soc_0.40,0.4
940.0,-0.0,3.695293865628967,3.688040362657222,0.4291666666666667,26.446703963721063,1.0628999638756482e-05,-0.1458333333333333,pulse_soc_0.40,0.4
945.0,-0.0,3.69511222573329,3.6880403626572256,0.4291666666666667,26.437753514457313,1.0278064112802245e-05,-0.1458333333333333,pulse_soc_0.40,0.4
950.0,-0.0,3.6949383948775365,3.6880403626572256,0.4291666666666667,26.42885840609756,9.960934049939351e-06,-0.1458333333333333,pulse_soc_0.40,0.4
955.0,-0.0,3.694771845919393,3.6880403626572273,0.4291666666666667,26.420018299574792,9.672563433862271e-06,-0.1458333333333333,pulse_soc_0.40,0.4
960.0,-0.0,3.694611931809783,3.6880403626572273,0.4291666666666667,26.411232860265955,9.41196487143576e-06,-0.1458333333333333,pulse_soc_0.40,0.4
965.0,-0.0,3.6944582807208786,3.688040362657228,0.4291666666666667,26.402501753124056,9.175478589281843e-06,-0.1458333333333333,pulse_soc_0.40,0.4
970.0,-0.0,3.6943105682094997,3.688040362657228,0.4291666666666667,26.393824645485665,8.96059435275766e-06,-0.1458333333333333,pulse_soc_0.40,0.4
975.0,-0.0,3.6941685153784904,3.6880403626572313,0.4291666666666667,26.385201205914882,8.764567010986358e-06,-0.1458333333333333,pulse_soc_0.40,0.4
980.0,-0.0,3.694031809980132,3.688040362657233,0.4291666666666667,26.376631101532155,8.581884511280965e-06,-0.1458333333333333,pulse_soc_0.40,0.4
985.0,-0.0,3.6939003648392816,3.688040362657233,0.4291666666666667,26.368114005391874,8.411629665913454e-06,-0.1458333333333333,pulse_soc_0.40,0.4
990.0,-0.0,3.6937741145534266,3.6880403626572336,0.4291666666666667,26.359649590678316,8.251670163231388e-06,-0.1458333333333333,pulse_soc_0.40,0.4
995.0,-0.0,3.693652279677168,3.6880403626572353,0.4291666666666667,26.351237533523374,8.103891806697464e-06,-0.1458333333333333,pulse_soc_0.40,0.4
1000.0,-0.0,3.693533960875712,3.6880403626572393,0.4291666666666667,26.3428775120168,7.970101992298277e-06,-0.1458333333333333,pulse_soc_0.40,0.4
1005.0,-0.0,3.6934191283535442,3.6880403626572447,0.4291666666666667,26.334569204558193,7.848354922471833e-06,-0.1458333333333333,pulse_soc_0.40,0.4
1010.0,-0.0,3.693307349570647,3.6880403626572504,0.4291666666666667,26.326312291976706,7.739169266279314e-06,-0.1458333333333333,pulse_soc_0.40,0.4
1015.0,-0.0,3.693199412786039,3.688040362657252,0.4291666666666667,26.318106469678014,7.635409052200558e-06,-0.1458333333333333,pulse_soc_0.40,0.4
1020.0,-0.0,3.6930948489060915,3.688040362657256,0.4291666666666667,26.309951414302873,7.537651021900578e-06,-0.1458333333333333,pulse_soc_0.40,0.4
1025.0,-0.0,3.69299333533751,3.6880403626572598,0.4291666666666667,26.30184680578884,7.445841810159117e-06,-0.1458333333333333,pulse_soc_0.40,0.4
1030.0,-0.0,3.6928947164980164,3.6880403626572615,0.4291666666666667,26.293792330603708,7.3593411619731686e-06,-0.1458333333333333,pulse_soc_0.40,0.4
1035.0,-0.0,3.692799037725083,3.6880403626572638,0.4291666666666667,26.285787702065193,7.278515778851163e-06,-0.1458333333333333,pulse_soc_0.40,0.4
1040.0,-0.0,3.6927060396951994,3.688040362657271,0.4291666666666667,26.27783259277686,7.202285023296608e-06,-0.1458333333333333,pulse_soc_0.40,0.4
1045.0,-0.0,3.6926155727464463,3.6880403626572713,0.4291666666666667,26.269926689997362,7.1301637747186465e-06,-0.1458333333333333,pulse_soc_0.40,0.4
1050.0,-0.0,3.6925274597029603,3.6880403626572713,0.4291666666666667,26.262069683783693,7.062074270755808e-06,-0.1458333333333333,pulse_soc_0.40,0.4
0.0,-0.0,3.750873608447248,3.750873608447337,0.5,25.0,2.6392103527088336e-25,0.0,pulse_soc_0.50,0.5
5.0,-0.0,3.7508736084477876,3.7508736084473404,0.5,25.0,6.2367254218092796e-24,0.0,pulse_soc_0.50,0.5
