scenario_id,scenario_kind,ambient_temperature_c,resistance_multiplier,heat_capacity_multiplier,thermal_resistance_multiplier,ann_feasible,nominal_mpc_feasible,oracle_mpc_feasible,nominal_charge_time_min,oracle_charge_time_min,nominal_final_soc,oracle_final_soc,nominal_infeasibility_reasons,oracle_infeasibility_reasons,scenario_class
lhs_042,latin_hypercube,22.25920290422729,1.041019947428666,0.9511210709817158,1.1050661824938994,True,False,False,38.083333333333336,38.16666666666666,0.804158153883833,0.8037778197126886,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_043,latin_hypercube,19.80768441961005,1.196623503130465,1.0672923679224096,1.1649303235750552,True,False,False,48.25,48.25,0.7984498331144425,0.7985691744225901,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_044,latin_hypercube,27.54520817632792,1.1624347532662584,0.989855853874522,1.05445185599769,False,False,False,60.0,60.0,0.7951458012427064,0.8020829039947203,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_045,latin_hypercube,25.01075792774888,0.9513390313268044,1.0808076256073265,0.9398909573141516,False,False,False,36.66666666666666,36.66666666666666,0.7966335058754139,0.79639456377524,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_046,latin_hypercube,29.28889748881336,1.076877639833442,0.932056728135679,1.0380079839239826,False,False,False,60.0,60.0,0.7075139953682074,0.7080226961951996,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_047,latin_hypercube,23.45611750429236,0.9085615168559308,1.1362632997409978,1.1734878134095592,False,False,False,44.833333333333336,44.583333333333336,0.8003212712349689,0.80059100686164,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_048,latin_hypercube,22.012961515747584,0.8961058076171474,1.0654725948316863,0.8383810738688594,False,False,False,36.583333333333336,35.666666666666664,0.7965159308231444,0.7943517984554296,current_change_violation;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_049,latin_hypercube,17.832551146977043,1.1510218923644142,1.1032804816532304,1.1341083458886676,True,False,False,42.0,41.833333333333336,0.8017403656873219,0.802129574135251,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_050,latin_hypercube,23.774355216511708,1.125345745534724,1.0403169334126188,0.8165474521760127,False,False,False,56.16666666666666,57.91666666666666,0.7962985090928273,0.798702593429275,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_051,latin_hypercube,29.504250750914704,1.0930118166148708,0.970686576072146,1.1071931579352832,False,False,False,60.0,60.0,0.5430649822646807,0.5591399311539298,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_052,latin_hypercube,26.8153701954054,0.9366714215504024,0.993411907321083,0.8689494690186456,False,False,False,39.083333333333336,40.41666666666666,0.7951556680721777,0.7970022450925734,current_change_violation;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_053,latin_hypercube,18.97263696763891,0.9941381460929556,1.1217108484369351,0.8835144049903574,True,False,False,39.25,39.0,0.7965251975927649,0.7961837609858405,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_054,latin_hypercube,20.03076791488779,0.9411452328480172,0.8917688368592104,1.0648491287470407,True,False,False,44.083333333333336,44.083333333333336,0.8059943916321104,0.8058535469957275,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_055,latin_hypercube,16.381531570503952,1.1332581919926918,1.04824529580544,1.1971595890829532,True,False,False,37.083333333333336,36.833333333333336,0.7999547946998748,0.8016139318361728,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_056,latin_hypercube,19.252502127302133,0.8070213718868158,1.0071862441914012,0.9316178398148576,True,True,False,33.916666666666664,33.583333333333336,0.8069227729659713,0.8070099547029764,none,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_feasible
lhs_057,latin_hypercube,27.978396175851834,0.9044940857688896,1.0319212854224615,0.8533389621402732,False,False,False,47.833333333333336,47.75,0.8057857533526844,0.8062807859505801,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_058,latin_hypercube,23.044389651468776,0.8854200831808519,1.015797288470092,0.998588861069329,True,False,False,32.75,32.0,0.8005069954570959,0.8006459750147112,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_059,latin_hypercube,15.88197118029406,1.0263665290731898,1.123254214929162,1.1875001356014143,True,False,False,34.916666666666664,34.916666666666664,0.8022262910658396,0.8020341906656325,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_060,latin_hypercube,18.078696290894214,0.8919793997980536,0.8604220471785841,0.8975450942757105,True,False,False,39.41666666666666,38.0,0.7967023482687362,0.7956573059673148,current_change_violation;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_061,latin_hypercube,24.341279073285463,0.8232535666821243,1.112283935933388,1.0101586996656309,False,False,False,40.833333333333336,40.583333333333336,0.795230924229403,0.7974639721652462,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_062,latin_hypercube,24.39923028092485,0.943848793912952,0.8650723443472835,1.1812799312198463,False,False,False,57.41666666666666,57.333333333333336,0.8005986311739357,0.8010915985953329,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_063,latin_hypercube,27.76565522388301,1.1854489006108482,1.0044240556427906,1.072279703589499,False,False,False,60.0,60.0,0.7453144585999851,0.7580462954628382,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
nominal,nominal,25.0,1.0,1.0,1.0,True,True,True,53.083333333333336,53.083333333333336,0.7995275104645643,0.7995275104645643,none,none,teacher_and_ann_feasible
