coverage_source,minimum_prediction_margin,next_polarization_v,next_soc,plan_block_00_a,plan_block_01_a,plan_block_02_a,split,state_polarization_v,state_soc,step_index,teacher_current_a,teacher_objective,teacher_optimizer_success,teacher_prediction_feasible,teacher_solve_time_s,teacher_used_fallback,terminal_voltage_v,trajectory_id
terminal_level1r,0.096251750476707,0.0219297786532781,0.7878947273957361,2.061995246175929,0.3319841609811135,1.093465578911842e-17,train,0.0229819339355266,0.787321950938465,20,2.061995246175929,0.0014390490671178,True,True,0.0961872999978368,False,4.097127555410464,level1r_terminal_066
terminal_level1r,0.0990209109654163,0.0209297397831939,0.7884417587655174,1.9693129312125,0.316224476535603,0.0,train,0.0219297786532781,0.7878947273957361,21,1.9693129312125,0.0013119574406046,True,True,0.0788382000027922,False,4.094636873083546,level1r_terminal_066
terminal_level1r,0.101700414980657,0.0199760192398382,0.7889639309801078,1.8798199725253013,0.3026834167165538,1.1104915378618949e-17,train,0.0209297397831939,0.7884417587655174,22,1.8798199725253013,0.0011960635739259,True,True,0.0714424000034341,False,4.092242126075382,level1r_terminal_066
terminal_level1r,0.104238256220138,0.0190675727067477,0.789462528679616,1.7949517182295278,0.2888784730689689,0.0,train,0.0199760192398382,0.7889639309801078,23,1.7949517182295278,0.0010904343503075,True,True,0.0930041000028722,False,4.089968982347837,level1r_terminal_066
terminal_level1r,0.0045199898824597,0.0217201681573128,0.769872371694203,5.133395241987472,0.8240305130241773,0.0,terminal_test,0.01328125,0.7684464285714286,0,5.133395241987472,0.0089138976538782,True,True,0.0897888999970746,False,4.135197792610822,level1r_terminal_067
terminal_level1r,0.0114259331460502,0.0275024357153502,0.7712338669545803,4.901382937358494,0.7868596809700346,0.0,terminal_test,0.0217201681573128,0.769872371694203,1,4.901382937358494,0.0081264428832794,True,True,0.0584634999977424,False,4.140028203227221,level1r_terminal_067
terminal_level1r,0.0180252500190212,0.0313209112355498,0.7725338380413085,4.679895912221345,0.7513216735728349,1.903274226549237e-17,terminal_test,0.0275024357153502,0.7712338669545803,2,4.679895912221345,0.0074085559889989,True,True,0.0468723000012687,False,4.142365890131408,level1r_terminal_067
terminal_level1r,0.0243319274786131,0.0336928424799784,0.773775061904643,4.468405908004192,0.7173697334073964,0.0,terminal_test,0.0313209112355498,0.7725338380413085,3,4.468405908004192,0.0067540854529729,True,True,0.0535874999986845,False,4.142895191673149,level1r_terminal_067
terminal_level1r,0.0303573777190298,0.0350042779732924,0.7749601940314862,4.266475656635572,0.6849490560587407,0.0,terminal_test,0.0336928424799784,0.773775061904643,4,4.266475656635572,0.0061574308209912,True,True,0.0531171999973594,False,4.142126639040193,level1r_terminal_067
terminal_level1r,0.0361135106856744,0.0355430918718686,0.7760917685555615,4.07366828667119,0.6539965352957097,0.0,terminal_test,0.0350042779732924,0.7749601940314862,5,4.07366828667119,0.0056134843511277,True,True,0.0633180000004358,False,4.140439458260885,level1r_terminal_067
terminal_level1r,0.0416114228864508,0.0355237741302286,0.7771722078000851,3.8895812802850456,0.6244454167740081,3.9996997214205186e-17,terminal_test,0.0355430918718686,0.7760917685555615,6,3.8895812802850456,0.0051175901357248,True,True,0.0745601000016904,False,4.138115319852447,level1r_terminal_067
terminal_level1r,0.0472509998187602,0.0350809022074814,0.7782007966102272,3.702919716511465,0.610309329805572,0.0,terminal_test,0.0355237741302286,0.7771722078000851,7,3.702919716511465,0.0046656410636155,True,True,0.058100900001591,False,4.13512995029554,level1r_terminal_067
terminal_level1r,0.0520209185570275,0.0343802808158357,0.7791846989444139,3.542048403072121,0.575045446401419,0.0,terminal_test,0.0350809022074814,0.7782007966102272,8,3.542048403072121,0.0042545551185239,True,True,0.0368097000027773,False,4.132222586307452,level1r_terminal_067
terminal_level1r,0.0565738486207569,0.0335035106773771,0.7801259387548015,3.3884633173954297,0.5409963157367168,2.097103785899377e-17,terminal_test,0.0343802808158357,0.7791846989444139,9,3.3884633173954297,0.0038791497956514,True,True,0.0466562000001431,False,4.129170885214511,level1r_terminal_067
terminal_level1r,0.0609275122640218,0.0325103738178883,0.7810263851861,3.2416071526747654,0.5083038400181061,4.2090836565841776e-17,terminal_test,0.0335035106773771,0.7801259387548015,10,3.2416071526747654,0.003536338542631,True,True,0.0424025000029359,False,4.126046460295015,level1r_terminal_067
terminal_level1r,0.0650909648070321,0.0314448969210087,0.7818878217314426,3.101171563233281,0.476991756167975,2.1130130775989705e-17,terminal_test,0.0325103738178883,0.7810263851861,11,3.101171563233281,0.0032233192347693,True,True,0.0385840000017196,False,4.122904273417268,level1r_terminal_067
terminal_level1r,0.0697945111774727,0.0302929087909347,0.7827063295268291,2.946628063391445,0.4730594629398053,6.162975822039155e-33,terminal_test,0.0314448969210087,0.7818878217314426,12,2.946628063391445,0.002937054233291,True,True,0.0679502999992109,False,4.119351932877827,level1r_terminal_067
terminal_level1r,0.0737761767334763,0.0291252608261498,0.7834878481199802,2.8134669353440285,0.451681432605448,2.1327843398761444e-17,terminal_test,0.0302929087909347,0.7827063295268291,13,2.8134669353440285,0.0026775954199783,True,True,0.0728185000043595,False,4.116128974286623,level1r_terminal_067
terminal_level1r,0.0775782378781171,0.0279596981402198,0.7842340481097541,2.686319963185843,0.4312755284329088,0.0,terminal_test,0.0291252608261498,0.7834878481199802,14,2.686319963185843,0.0024410571491904,True,True,0.0646359999955166,False,4.112983869766511,level1r_terminal_067
terminal_level1r,0.0812087889596284,0.0268088736250409,0.7849465243766622,2.5649145608694264,0.4117917339099853,0.0,terminal_test,0.0279596981402198,0.7842340481097541,15,2.5649145608694264,0.0022254149015069,True,True,0.0585675999973318,False,4.109930120441275,level1r_terminal_067
terminal_level1r,0.0846795139990579,0.025681404271998,0.7856267687990112,2.448879920456324,0.393323386648541,0.0,terminal_test,0.0268088736250409,0.7849465243766622,16,2.448879920456324,0.0020288230424823,True,True,0.077281199999561,False,4.106973967755091,level1r_terminal_067
terminal_level1r,0.087987831797573,0.0245838121206057,0.7862762822133402,2.3382482915846183,0.3755400170496482,0.0,terminal_test,0.025681404271998,0.7856267687990112,17,2.3382482915846183,0.0018496068433677,True,True,0.0805575999984284,False,4.104126121893716,level1r_terminal_067
terminal_level1r,0.0911489090357244,0.0235199092632533,0.7868964361625653,2.232554217210299,0.3585778188301233,0.0,terminal_test,0.0245838121206057,0.7862762822133402,18,2.232554217210299,0.0016862197002933,True,True,0.0728792999943834,False,4.101384584979843,level1r_terminal_067
terminal_level1r,0.0941784714601317,0.0224914523471149,0.7874884695538225,2.131320208525469,0.3429171662574323,2.1711059869732998e-17,terminal_test,0.0235199092632533,0.7868964361625653,19,2.131320208525469,0.001537267839975,True,True,0.0563148000001092,False,4.098744270658961,level1r_terminal_067
terminal_level1r,0.0970447473924673,0.0215017251184434,0.7880538596302215,2.0354042750361936,0.3268400131542928,1.09641575564267e-17,terminal_test,0.0224914523471149,0.7874884695538225,20,2.0354042750361936,0.0014014947432434,True,True,0.0606439000039245,False,4.096226413063957,level1r_terminal_067
terminal_level1r,0.099795728233925,0.0205500060842842,0.788593698923874,1.943421457149288,0.3120708281534877,1.1051099794870825e-17,terminal_test,0.0215017251184434,0.7880538596302215,21,1.943421457149288,0.0012776909719396,True,True,0.081299500001478,False,4.093806130721552,level1r_terminal_067
terminal_level1r,0.1024391422738686,0.0196351919243226,0.7891090117756567,1.855126266417926,0.2986586954091901,0.0,terminal_test,0.0205500060842842,0.788593698923874,22,1.855126266417926,0.0011648242404413,True,True,0.080030600001919,False,4.091478492052035,level1r_terminal_067
terminal_level1r,0.1049430953400705,0.0187584477402212,0.7896010634578511,1.7713860558997654,0.2850264623295697,1.1194432247912845e-17,terminal_test,0.0196351919243226,0.7891090117756567,23,1.7713860558997654,0.0010619529304232,True,True,0.0795329999964451,False,4.089261868556554,level1r_terminal_067
terminal_level1r,0.0064196896781654,0.0589771977977329,0.7702747326509377,5.064751829090151,0.813175987753322,0.0,train,0.06328125,0.7688678571428571,0,5.064751829090151,0.008677380214642,True,True,0.0739009999961126,False,4.184129749496139,level1r_terminal_068
terminal_level1r,0.0132698437802671,0.0552312391905134,0.7716180354107026,4.8358899351537605,0.7764429080029367,7.443707288015651e-17,train,0.0589771977977329,0.7702747326509377,1,4.8358899351537605,0.0079108315452219,True,True,0.1096315999966464,False,4.176266465939391,level1r_terminal_068
terminal_level1r,0.0198084308460844,0.0519266925003184,0.7729006453097308,4.617395636501554,0.7412889248997133,0.0,train,0.0552312391905134,0.7716180354107026,2,4.617395636501554,0.0072119964711563,True,True,0.0690485999948578,False,4.169122661855966,level1r_terminal_068
terminal_level1r,0.0260522831364964,0.0489750107752041,0.7741252927610851,4.408730824875653,0.7077893591364897,0.0,train,0.0519266925003184,0.7729006453097308,3,4.408730824875653,0.0065748900755661,True,True,0.0665825999967637,False,4.162572883905088,level1r_terminal_068
terminal_level1r,0.0320136189677908,0.0463090005475713,0.7752945950730945,4.209488323233783,0.6758148413942371,0.0,train,0.0489750107752041,0.7741252927610851,4,4.209488323233783,0.0059940655374369,True,True,0.0559747000006609,False,4.156522466906751,level1r_terminal_068
terminal_level1r,0.0377045644207392,0.0438774556084623,0.7764110574934737,4.019264713365172,0.6452634202137705,0.0,train,0.0463090005475713,0.7752945950730945,5,4.019264713365172,0.005464551845614,True,True,0.0743201000004774,False,4.150898072867633,level1r_terminal_068
terminal_level1r,0.0431385193304407,0.0416410545800694,0.77747706373293,3.837622462042652,0.616114582377047,1.946782646624151e-17,train,0.0438774556084623,0.7764110574934737,6,3.837622462042652,0.0049818143762199,True,True,0.0695642999999108,False,4.145641517473709,level1r_terminal_068
terminal_level1r,0.0488736816281392,0.0395343135661078,0.7784906332250576,3.648850171659433,0.608152307744895,0.0,train,0.0416410545800694,0.77747706373293,7,3.648850171659433,0.0045419991381775,True,True,0.0473045000035199,False,4.140380427578492,level1r_terminal_068
terminal_level1r,0.0535169834122815,0.0375980162422349,0.7794606518744445,3.492067137792791,0.5710534750238065,0.0,train,0.0395343135661078,0.7784906332250576,8,3.492067137792791,0.0041422105741417,True,True,0.0362879000022076,False,4.135882298151845,level1r_terminal_068
terminal_level1r,0.0579634817022292,0.0358045321369226,0.7803889679791239,3.3419379768462387,0.5358688598704583,0.0,train,0.0375980162422349,0.7794606518744445,9,3.3419379768462387,0.0037769734955845,True,True,0.0326162000055774,False,4.131655599175089,level1r_terminal_068
terminal_level1r,0.0622253810699771,0.0341322935373569,0.7812773218722419,3.1980740152245213,0.5023827329349403,0.0,train,0.0358045321369226,0.7803889679791239,10,3.1980740152245213,0.0034433409194714,True,True,0.0296983000007458,False,4.127666146110792,level1r_terminal_068
terminal_level1r,0.066311310965835,0.032564504882527,0.7821273744169991,3.0601891611258623,0.4706420781303839,0.0,train,0.0341322935373569,0.7812773218722419,11,3.0601891611258623,0.0031386236998343,True,True,0.0314632000008714,False,4.123887904701635,level1r_terminal_068
terminal_level1r,0.070955379995401,0.0310412567090001,0.7829350568280112,2.907656679643646,0.4668014679575401,1.355854680848614e-31,train,0.032564504882527,0.7821273744169991,12,2.907656679643646,0.002859876719952,True,True,0.0643772999974316,False,4.119865448779881,level1r_terminal_068
terminal_level1r,0.0748855874122194,0.0295998380987026,0.783706239002496,2.776255828145355,0.4457074797303528,1.232595164407831e-32,train,0.0310412567090001,0.7829350568280112,13,2.776255828145355,0.0026072356784496,True,True,0.0643404000002192,False,4.116298601514338,level1r_terminal_068
terminal_level1r,0.0786382707515818,0.0282332727335412,0.7844425694486841,2.6507896062768146,0.4255728072665847,0.0,train,0.0295998380987026,0.783706239002496,14,2.6507896062768146,0.0023769129735251,True,True,0.067050100005872,False,4.112905861026281,level1r_terminal_068
terminal_level1r,0.0822280790256542,0.0269352989963053,0.7851455706485915,2.53080431966646,0.4065793110910249,0.0,train,0.0282332727335412,0.7844425694486841,15,2.53080431966646,0.0021669373142847,True,True,0.0660757000005105,False,4.1096721211754765,level1r_terminal_068
terminal_level1r,0.0856526325202677,0.0257012934693189,0.785816772599771,2.4163270242464465,0.388456024893414,0.0,train,0.0269352989963053,0.7851455706485915,16,2.4163270242464465,0.0019755252158069,True,True,0.0598555000033229,False,4.106593131520943,level1r_terminal_068
terminal_level1r,0.0889141732281109,0.0245275603774622,0.7864576767237407,2.3072548462907174,0.3707004215391591,0.0,train,0.0257012934693189,0.785816772599771,17,2.3072548462907174,0.0018010291436525,True,True,0.0646854999940842,False,4.103663514072866,level1r_terminal_068
terminal_level1r,0.0920330605260346,0.0234099336859976,0.7870696149400953,2.2029775788765247,0.3539265112128454,0.0,train,0.0245275603774622,0.7864576767237407,18,2.2029775788765247,0.0016419387833131,True,True,0.0758821999988867,False,4.100867964586183,level1r_terminal_068
terminal_level1r,0.0950220029142396,0.0223443982112862,0.7876538105124451,2.103104060459185,0.3384698276175406,0.0,train,0.0234099336859976,0.7870696149400953,19,2.103104060459185,0.001496902879052,True,True,0.0862579000022378,False,4.098195223572796,level1r_terminal_068
terminal_level1r,0.0978489654084917,0.0213299377062165,0.7882117273421788,2.0085005870415564,0.3225238284591222,0.0,train,0.0223443982112862,0.7876538105124451,20,2.0085005870415564,0.001364697750015,True,True,0.0874125999980606,False,4.095660915444652,level1r_terminal_068
terminal_level1r,0.1005820201618972,0.0203613223645509,0.7887442884130423,1.9172198551085524,0.3087451086115749,0.0,train,0.0213299377062165,0.7882117273421788,21,1.9172198551085524,0.001244145331841,True,True,0.091270800003258,False,4.093223845201315,level1r_terminal_068
terminal_level1r,0.1031707569880868,0.0194378280327649,0.7892528026994976,1.830651431239148,0.2946821089163602,0.0,train,0.0203613223645509,0.7887442884130423,22,1.830651431239148,0.00113427050415,True,True,0.0917069999995874,False,4.090909306953762,level1r_terminal_068
terminal_level1r,0.1056417320125602,0.0185571246030908,0.7897383627500132,1.748016181856264,0.28123076766598,0.0,train,0.0194378280327649,0.7892528026994976,23,1.748016181856264,0.0010340966348852,True,True,0.0938292999999248,False,4.088701181784136,level1r_terminal_068
terminal_level1r,0.0085413958824993,0.0401126989804859,0.7706771343432789,4.996255064375574,0.8021111036218134,1.8596553230756268e-17,train,0.03828125,0.7692892857142857,0,4.996255064375574,0.0084440429379115,True,True,0.0581381999945733,False,4.158064835997136,level1r_terminal_069
terminal_level1r,0.0152811462006443,0.0409649458886484,0.7720022649150113,4.7704700582367074,0.7658621114987721,3.731168931553026e-17,train,0.0401126989804859,0.7706771343432789,1,4.7704700582367074,0.0076980977088135,True,True,0.0583645000006072,False,4.156384799121257,level1r_terminal_069
terminal_level1r,0.0217191145780173,0.0411078776058353,0.7732675111115594,4.55488630757338,0.7312534596194452,0.0,train,0.0409649458886484,0.7720022649150113,2,4.55488630757338,0.0070180490244903,True,True,0.0974099000013666,False,4.153884201090448,level1r_terminal_069
terminal_level1r,0.0278681304032559,0.0407423981929295,0.7744755795346216,4.349046323024107,0.6982073756187946,0.0,train,0.0411078776058353,0.7732675111115594,3,4.349046323024107,0.0063980758996964,True,True,0.0795359000039752,False,4.150825834096031,level1r_terminal_069
terminal_level1r,0.0337407539817569,0.0400178309198807,0.7756290543614194,4.152509376471907,0.6666539099579408,0.0,train,0.0407423981929295,0.7744755795346216,4,4.152509376471907,0.0058328710871558,True,True,0.0680773999993107,False,4.147403745534051,level1r_terminal_069
terminal_level1r,0.0393498512935801,0.0390448993927716,0.7767303970790764,3.964833783565323,0.6365491496053068,0.0,train,0.0400178309198807,0.7756290543614194,5,3.964833783565323,0.0053175962528958,True,True,0.0850859999991371,False,4.1437602663111015,level1r_terminal_069
terminal_level1r,0.0447096690099755,0.0379053695227718,0.7777819375414641,3.78554566459538,0.607934543351789,0.0,train,0.0390448993927716,0.7767303970790764,6,3.78554566459538,0.0048478429761102,True,True,0.0828417000011541,False,4.139998325047794,level1r_terminal_069
terminal_level1r,0.0501737861738966,0.0366375140608015,0.7787832326088702,3.604662242662106,0.5927449703701635,2.048888602038302e-17,train,0.0379053695227718,0.7777819375414641,7,3.604662242662106,0.0044197102703754,True,True,0.0495286999939708,False,4.135988839537722,level1r_terminal_069
terminal_level1r,0.0547802721469832,0.0353318973362982,0.7797413338231142,3.449164371278366,0.5574463908892946,0.0,train,0.0366375140608015,0.7787832326088702,8,3.449164371278366,0.0040302301254014,True,True,0.0435658999995212,False,4.132345463019721,level1r_terminal_069
terminal_level1r,0.0591954683259636,0.034012959950093,0.7806580488316965,3.3001740308966734,0.5235036668822587,0.0,train,0.0353318973362982,0.7797413338231142,9,3.3001740308966734,0.0036744717064994,True,True,0.0361316000053193,False,4.128762525109244,level1r_terminal_069
terminal_level1r,0.0634223230582096,0.0326986865337047,0.7815351484819416,3.157558740882273,0.4911535606567374,2.1079820174804496e-17,train,0.034012959950093,0.7806580488316965,10,3.157558740882273,0.0033495698166476,True,True,0.0424634000009973,False,4.125263341467551,level1r_terminal_069
terminal_level1r,0.0674680095393114,0.031401962367375,0.7823743343365687,3.0210690766574206,0.4602750908515308,0.0,train,0.0326986865337047,0.7815351484819416,11,3.0210690766574206,0.003052885357553,True,True,0.0494779000000562,False,4.121862241432384,level1r_terminal_069
terminal_level1r,0.0721595001146244,0.0300791033410589,0.783170854008928,2.867470820493629,0.4603587847389463,0.0,train,0.031401962367375,0.7823743343365687,12,2.867470820493629,0.0027813884925215,True,True,0.0716892999989795,False,4.118077871771222,level1r_terminal_069
terminal_level1r,0.076034497509287,0.028791824772172,0.7839313806175946,2.7378957911995427,0.4395477054919375,3.0814879110195774e-33,train,0.0300791033410589,0.783170854008928,13,2.7378957911995427,0.0025356818008195,True,True,0.0605705999987549,False,4.114739866131733,level1r_terminal_069
terminal_level1r,0.0797350492537507,0.0275445717997955,0.7846575360646779,2.6141596095001534,0.4196909545667945,0.0,train,0.028791824772172,0.7839313806175946,14,2.6141596095001534,0.002311680051405,True,True,0.075532299997576,False,4.111528151704526,level1r_terminal_069
terminal_level1r,0.0832820447450792,0.0263392271672943,0.7853507675462704,2.495633333732848,0.4013262139619978,2.0564046950767748e-17,train,0.0275445717997955,0.7846575360646779,15,2.495633333732848,0.002107467426675,True,True,0.0910822000005282,False,4.108435278801977,level1r_terminal_069
terminal_level1r,0.0866450968110719,0.0251790672285429,0.7860127482799426,2.383130641219814,0.3827814595054273,0.0,train,0.0263392271672943,0.7853507675462704,16,2.383130641219814,0.0019213228281657,True,True,0.0663209999984246,False,4.105481857714201,level1r_terminal_069
terminal_level1r,0.0898718218143512,0.0240633772190071,0.7866447682560801,2.275271914095017,0.3657379337067638,1.0644955499042108e-17,train,0.0251790672285429,0.7860127482799426,17,2.275271914095017,0.0017516018998438,True,True,0.07739489999949,False,4.102643298129439,level1r_terminal_069
terminal_level1r,0.0929481090136743,0.0229924523517117,0.7872482179262622,2.172418812655469,0.34922360720615,1.0803956392459576e-17,train,0.0240633772190071,0.7866447682560801,18,2.172418812655469,0.0015968844270936,True,True,0.1007821999955922,False,4.099927818298115,level1r_terminal_069
terminal_level1r,0.0958930025811986,0.0219652036028025,0.7878243292038649,2.0740005993695934,0.3338910262962596,0.0,train,0.0229924523517117,0.7872482179262622,19,2.0740005993695934,0.0014558361598639,True,True,0.084969200004707,False,4.0973248427743405,level1r_terminal_069
terminal_level1r,0.098678685232338,0.0209825318177834,0.788374541656509,1.9807648295186329,0.318064445946261,1.1014979712401132e-17,train,0.0219652036028025,0.7878243292038649,20,1.9807648295186329,0.0013272611835485,True,True,0.061886700001196,False,4.0948503962324825,level1r_terminal_069
terminal_level1r,0.1013738747243593,0.0200406012872249,0.7888997490389058,1.8907465766285765,0.3044530813753465,0.0,train,0.0209825318177834,0.788374541656509,21,1.8907465766285765,0.0012100154831863,True,True,0.0562929999941843,False,4.09246480175755,level1r_terminal_069
terminal_level1r,0.1039262516405976,0.0191398554180006,0.7894012461486902,1.8053895952238752,0.2905653901042968,0.0,train,0.0200406012872249,0.7888997490389058,22,1.8053895952238752,0.0011031544101857,True,True,0.0585118999952101,False,4.090195876455061,level1r_terminal_069
terminal_level1r,0.1063633370410661,0.0182787763103732,0.7898801039182071,1.7238879702606962,0.2773142963102992,2.2461090486945992e-17,train,0.0191398554180006,0.7894012461486902,23,1.7238879702606962,0.0010057274053348,True,True,0.060778900005971,False,4.088028084074027,level1r_terminal_069
terminal_level1r,0.0026228124992844,0.0773700057560106,0.7710795288411391,4.927732399529473,0.7910825863772694,0.0,train,0.08828125,0.7697107142857142,0,4.927732399529473,0.0082138858229126,True,True,0.0531196000010822,False,4.206999369763989,level1r_terminal_070
terminal_level1r,0.0148302440979204,0.0686931541970657,0.7723863697818396,4.704627386521786,0.7558479113166413,0.0,train,0.0773700057560106,0.7710795288411391,1,4.704627386521786,0.0074882672459254,True,True,0.057182799995644,False,4.192615908266,level1r_terminal_070
terminal_level1r,0.023492053503185,0.0617138766075083,0.7736343350438095,4.492674943091478,0.7213047131180097,0.0,train,0.0686931541970657,0.7723863697818396,2,4.492674943091478,0.0068268069694349,True,True,0.0738692999948398,False,4.18064648341238,level1r_terminal_070
terminal_level1r,0.0295888234286207,0.0560247066549173,0.7748258242998184,4.289361321632064,0.6886375845491876,0.0,train,0.0617138766075083,0.7736343350438095,3,4.289361321632064,0.0062236914796308,True,True,0.0548945000045932,False,4.1705035480923565,level1r_terminal_070
terminal_level1r,0.0353974460707799,0.0513226284953154,0.7759634656949257,4.095509022386292,0.6575284422285494,1.867332740980657e-17,train,0.0560247066549173,0.7748258242998184,4,4.095509022386292,0.0056738926642614,True,True,0.0635085000030812,False,4.161799448791617,level1r_terminal_070
terminal_level1r,0.0409408954250904,0.0473793192317627,0.7770496963064258,3.9104302014004872,0.6278137001442069,0.0,train,0.0513226284953154,0.7759634656949257,5,3.9104302014004872,0.0051726643281815,True,True,0.0807081999955698,False,4.154218965422199,level1r_terminal_070
terminal_level1r,0.0462319661524004,0.0440230001816312,0.7780868410679929,3.733721141641116,0.5994321466157491,0.0,train,0.0473793192317627,0.7770496963064258,6,3.733721141641116,0.0047157141452308,True,True,0.0890465999982552,False,4.147527454454214,level1r_terminal_070
terminal_level1r,0.0517866411376468,0.0410918169390553,0.7790731929998533,3.550866954697717,0.5906465661453582,0.0,train,0.0440230001816312,0.7780868410679929,7,3.550866954697717,0.0042993642458395,True,True,0.061391100003675,False,4.141245564760659,level1r_terminal_070
terminal_level1r,0.0562758464908172,0.0385503237710865,0.7800174134208758,3.3991935156808046,0.5534554330459948,2.074669249472594e-17,train,0.0410918169390553,0.7790731929998533,8,3.3991935156808046,0.0039208498182685,True,True,0.0512766000028932,False,4.136006405100997,level1r_terminal_070
terminal_level1r,0.0605845412719823,0.0363145267217213,0.7809212081411416,3.253660992956726,0.5183697828091456,0.0,train,0.0385503237710865,0.7800174134208758,9,3.253660992956726,0.0035749919971539,True,True,0.0505732000019634,False,4.131248311915494,level1r_terminal_070
terminal_level1r,0.0647207016133082,0.0343209735100212,0.7817862103157975,3.1140078287613457,0.4852421055240823,1.1317900287798077e-17,train,0.0363145267217213,0.7809212081411416,10,3.1140078287613457,0.0032590294057447,True,True,0.0485411999979987,False,4.126883315772395,level1r_terminal_070
terminal_level1r,0.0686894032114624,0.0325217700742575,0.7826140030842835,2.980053966549424,0.4539344726193983,2.1173726892894732e-17,train,0.0343209735100212,0.7817862103157975,11,2.980053966549424,0.002970433643267,True,True,0.0489100999984657,False,4.122845659808981,level1r_terminal_070
terminal_level1r,0.0733209470319078,0.0308275564498518,0.7833996920135043,2.8284801451948995,0.4540991242095036,0.0,train,0.0325217700742575,0.7826140030842835,12,2.8284801451948995,0.0027062617187727,True,True,0.0803223999973852,False,4.118591285017986,level1r_terminal_070
terminal_level1r,0.0771447506710822,0.02926641980962,0.7841498748270334,2.7006581287045512,0.4335778770428659,0.0,train,0.0308275564498518,0.7833996920135043,13,2.7006581287045512,0.0024671916641135,True,True,0.0679660999958287,False,4.11490913608755,level1r_terminal_070
terminal_level1r,0.0807952550096589,0.0278181422947519,0.7848661586256488,2.5786216750156927,0.4139762317032031,2.1224647735857964e-17,train,0.02926641980962,0.7841498748270334,14,2.5786216750156927,0.0022492409951039,True,True,0.062048899999354,False,4.111450096323003,level1r_terminal_070
terminal_level1r,0.084293403533139,0.0264661537611865,0.7855499760734105,2.46174281194196,0.3957728413817437,0.0,train,0.0278181422947519,0.7848661586256488,15,2.46174281194196,0.0020505435090403,True,True,0.0878556000025128,False,4.108182059789455,level1r_terminal_070
terminal_level1r,0.0876118274118411,0.0251997326544797,0.7862029628884959,2.3507525343074067,0.3775334012898892,1.0471285437888737e-17,train,0.0264661537611865,0.7855499760734105,16,2.3507525343074067,0.0018694236493893,True,True,0.0973281999977189,False,4.105105405678858,level1r_terminal_070
terminal_level1r,0.0908033876699949,0.0240073571718165,0.7868263313174041,2.244126344069352,0.3611942738638093,0.0,train,0.0251997326544797,0.7862029628884959,17,2.244126344069352,0.0017042856488811,True,True,0.0893576000016764,False,4.102178418571904,level1r_terminal_070
terminal_level1r,0.0938346687489861,0.0228824849057877,0.7874215452554588,2.142770176996844,0.3446688977302972,2.1673271884008596e-17,train,0.0240073571718165,0.7868263313174041,18,2.142770176996844,0.0015537607195972,True,True,0.0773679999983869,False,4.09941005183754,level1r_terminal_070
terminal_level1r,0.0967367611931067,0.021818131927946,0.7879898158550315,2.0457741584613824,0.3294153300338001,0.0,train,0.0228824849057877,0.7874215452554588,19,2.0457741584613824,0.001416528586756,True,True,0.0803646999993361,False,4.096775724056647,level1r_terminal_070
terminal_level1r,0.0994834723968178,0.0208106858268394,0.7885325495597509,1.9538413369901515,0.3137450218663348,0.0,train,0.021818131927946,0.7879898158550315,20,1.9538413369901515,0.0012914272067584,True,True,0.0960319000005256,False,4.094284595629942,level1r_terminal_070
terminal_level1r,0.102141350872329,0.0198530761519821,0.7890506242457364,1.8650688695474,0.3002726338399053,0.0,train,0.0208106858268394,0.7885325495597509,21,1.8650688695474,0.001177347013358,True,True,0.0865537999998196,False,4.091893770112728,level1r_terminal_070
terminal_level1r,0.1046592429478323,0.0189432523515968,0.7895453099450235,1.780868517433814,0.2865805700628296,0.0,train,0.0198530761519821,0.7890506242457364,22,1.780868517433814,0.0010733699151286,True,True,0.0828489999985322,False,4.08962713214933,level1r_terminal_070
terminal_level1r,0.1070630785624127,0.0180779347028031,0.790017665457873,1.7004798462583757,0.2735039747064881,0.0,train,0.0189432523515968,0.7895453099450235,23,1.7004798462583757,0.0009785724515381,True,True,0.0826632000025711,False,4.087467598809079,level1r_terminal_070
terminal_level1r,0.0127282386004639,0.0164141521980388,0.7714819358632421,4.85925482195721,0.7801245821258693,3.7034645984938603e-17,terminal_test,0.00703125,0.7701321428571428,0,4.85925482195721,0.007986908904979,True,True,0.0814360999938799,False,4.124684865737375,level1r_terminal_071
terminal_level1r,0.019261754272442,0.0229311939749431,0.7727707180772765,4.639615970523673,0.7446596233178441,0.0,terminal_test,0.0164141521980388,0.7714819358632421,1,4.639615970523673,0.0072813294635291,True,True,0.1048035999992862,False,4.130651608681967,level1r_terminal_071
terminal_level1r,0.0255076632094892,0.0273265022370055,0.7740012447727808,4.429896103815488,0.7110811138564554,0.0,terminal_test,0.0229311939749431,0.7727707180772765,2,4.429896103815488,0.0066380875421915,True,True,0.0913185000026715,False,4.133906715982013,level1r_terminal_071
terminal_level1r,0.031476318253353,0.0301559225025575,0.7751761528159978,4.229668955581326,0.6790552422975744,0.0,terminal_test,0.0273265022370055,0.7740012447727808,3,4.229668955581326,0.0060516765569643,True,True,0.0838872000022092,False,4.135187812345348,level1r_terminal_071
terminal_level1r,0.0371763456856752,0.0318345659238806,0.7762979794255358,4.038575794336654,0.6483232730985307,0.0,terminal_test,0.0301559225025575,0.7751761528159978,4,4.038575794336654,0.005517073580012,True,True,0.0673053999998956,False,4.135045570841426,level1r_terminal_071
