time_s,charge_current_a,latent_delta_output,soc,terminal_voltage_v,average_temperature_c,dnn_inference_time_s,source
1430.0,4.415116405412101,-0.010975857119158383,0.46631840179493855,3.9243968855822553,33.56158518392709,5.0400000000000005e-05,chen2020_dfn_structured_delta_dnn
1435.0,4.376389320005034,-0.019365963347492077,0.4675340654949399,3.9251904622239264,33.57084209478279,4.9000000000000005e-05,chen2020_dfn_structured_delta_dnn
1440.0,4.3347105998587825,-0.020842377557741876,0.4687381517726785,3.925753792328177,33.57913544507369,4.9500000000000004e-05,chen2020_dfn_structured_delta_dnn
1445.0,4.297178314143695,-0.018768346268881242,0.4699318124154962,3.926257611146055,33.58653758759408,5.380000000000001e-05,chen2020_dfn_structured_delta_dnn
1450.0,4.2659818099108975,-0.015599517347789082,0.4711168073626937,3.9267837686473825,33.59317917947516,5.7400000000000006e-05,chen2020_dfn_structured_delta_dnn
1455.0,4.240936812104158,-0.012523153528414821,0.4722948453660559,3.9273625894635833,33.59919241711037,5.17e-05,chen2020_dfn_structured_delta_dnn
1460.0,4.221022465839102,-0.009957502221066616,0.4734673516065667,3.9280015531035395,33.60468723462657,5.44e-05,chen2020_dfn_structured_delta_dnn
1465.0,4.205092839267198,-0.007964981716970354,0.47463543295080757,3.928691862976706,33.60975801580355,4.8400000000000004e-05,chen2020_dfn_structured_delta_dnn
1470.0,4.192138249857806,-0.006477385292691096,0.4757999157979903,3.92942528908063,33.614474203315694,6.340000000000001e-05,chen2020_dfn_structured_delta_dnn
1475.0,4.181357130090492,-0.0053906120977744165,0.4769614038896821,3.9301931132850303,33.618888245202584,5.5100000000000004e-05,chen2020_dfn_structured_delta_dnn
1480.0,4.1721475741176,-0.004604810533400783,0.4781203337713815,3.9309879313918605,33.623038997160734,5.4300000000000005e-05,chen2020_dfn_structured_delta_dnn
1485.0,4.164075094647101,-0.004036261653902085,0.47927702129767236,3.9318029521706745,33.62695705288701,5.4900000000000006e-05,chen2020_dfn_structured_delta_dnn
1490.0,4.156835828797331,-0.003619648732842151,0.48043169791678275,3.932633342245751,33.630665449653975,5.28e-05,chen2020_dfn_structured_delta_dnn
1495.0,4.1502249853402775,-0.0033054337667453026,0.4815845381904884,3.933475540807603,33.63418250610414,5.5900000000000004e-05,chen2020_dfn_structured_delta_dnn
1500.0,4.144110230752473,-0.0030573868202908305,0.4827356799212529,3.934327061547479,33.63752338391504,4.94e-05,chen2020_dfn_structured_delta_dnn
1505.0,4.138410365815278,-0.0028499401844614414,0.48388523835620156,3.9351862711074856,33.640701208467306,5.13e-05,chen2020_dfn_structured_delta_dnn
1510.0,4.133078582909418,-0.002665897768433567,0.48503331574034303,3.9360521736554537,33.64372783637549,6.75e-05,chen2020_dfn_structured_delta_dnn
1515.0,4.128089575448502,-0.002494508904534176,0.48618000728907873,3.936924215789923,33.64661434634115,5.6300000000000006e-05,chen2020_dfn_structured_delta_dnn
1520.0,4.123429874218167,-0.002329854830816158,0.4873254044763615,3.9378021190479995,33.64937131902144,6.42e-05,chen2020_dfn_structured_delta_dnn
1525.0,4.119090887058665,-0.002169496983480901,0.48846959638943344,3.938685743525731,33.65200896223922,4.7600000000000005e-05,chen2020_dfn_structured_delta_dnn
1530.0,4.1150641903518865,-0.0020133510738127858,0.4896126697756422,3.9395749835375065,33.65453712946004,5.55e-05,chen2020_dfn_structured_delta_dnn
1535.0,4.111338667823241,-0.001862763418846447,0.4907547082944821,3.940469694273307,33.65696527163965,5.1500000000000005e-05,chen2020_dfn_structured_delta_dnn
1540.0,4.107899125268887,-0.0017197729726531885,0.49189579138483464,3.9413696468570123,33.659302355079035,6.03e-05,chen2020_dfn_structured_delta_dnn
1545.0,4.10472603752707,-0.0015865452020851212,0.49303599306192547,3.9422745600309677,33.66155672953147,5.41e-05,chen2020_dfn_structured_delta_dnn
