trajectory_id,sampling_method,step_index,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,state_previous_current_a,teacher_current_a,teacher_accepted,active_voltage_constraint,active_temperature_constraint,active_current_upper_constraint,active_current_change_constraint,next_soc,next_voltage_v,next_average_temperature_c,split
paper_ic_012,hammersley,5,0.11847030478858213,0.06180312534530191,0.052843756657227736,31.187220651201155,6.775510204081632,6.086794225652247,True,False,False,False,False,0.12016108096237442,3.5863750303934085,31.2621477090675,train
paper_ic_012,hammersley,6,0.12016108096237442,0.060216872057679525,0.0542131882291115,31.2621477090675,6.086794225652247,6.086794225652247,True,False,False,False,False,0.12185185713616671,3.5902427922019386,31.33657623034364,train
paper_ic_012,hammersley,7,0.12185185713616671,0.0590298921520363,0.05553787275926202,31.33657623034364,6.086794225652247,6.086794225652247,True,False,False,False,False,0.123542633309959,3.594342432976483,31.410652419892067,train
paper_ic_013,hammersley,0,0.10978466386554622,0.039375,0.07333333333333332,32.391999999999996,0.4081632653061224,2.4081632653061233,True,False,False,False,True,0.11045359810590903,3.4787416953057955,32.374563872600795,validation
paper_ic_013,hammersley,1,0.11045359810590903,0.03499107934794463,0.07216206693381906,32.374563872600795,2.4081632653061233,2.4081632653061233,True,False,False,False,False,0.11112253234627184,3.475856756688821,32.35631596867653,validation
paper_ic_013,hammersley,2,0.11112253234627184,0.03171062863901422,0.07102907240384242,32.35631596867653,2.4081632653061233,2.4081632653061233,True,False,False,False,False,0.11179146658663465,3.4738312976122594,32.33744659119739,validation
paper_ic_013,hammersley,3,0.11179146658663465,0.029255895146363828,0.06993309918588844,32.33744659119739,2.4081632653061233,2.4081632653061233,True,False,False,False,False,0.11246040082699746,3.4724562411527358,32.318100308947486,validation
paper_ic_013,hammersley,4,0.11246040082699746,0.027419038855996256,0.06887293758519904,32.318100308947486,2.4081632653061233,2.4081632653061233,True,False,False,False,False,0.11312933506736027,3.471574865005553,32.298386856483425,validation
paper_ic_013,hammersley,5,0.11312933506736027,0.026044534845045583,0.06784741743455651,32.298386856483425,2.4081632653061233,4.408163265306122,True,False,False,False,True,0.11435382486327864,3.5206151374725074,32.31604536425775,validation
paper_ic_013,hammersley,6,0.11435382486327864,0.029606308689066368,0.0678727353304191,32.31604536425775,4.408163265306122,4.408163265306122,True,False,False,False,False,0.115578314659197,3.526064736905443,32.3346561016111,validation
