time_s,charge_current_a,soc,terminal_voltage_v,average_temperature_c,safety_override,source
1265.0,3.913951529393671,0.4214283778862748,3.865644015539189,33.50000999999718,False,reduced_model
1270.0,3.9141717051097658,0.42251564780436085,3.8665394024122324,33.50000999999972,False,reduced_model
1275.0,3.9143832930130884,0.42360297649686446,3.8674347451387487,33.500009999999044,False,reduced_model
1280.0,3.9145866279432084,0.42469036167129315,3.8683300548602744,33.500009999997474,False,reduced_model
1285.0,3.9147820313519333,0.42577780112444646,3.869225343388686,33.50000999999905,False,reduced_model
1290.0,3.9149698117398657,0.4268652927388186,3.870120623176449,33.50000999999963,False,reduced_model
1295.0,3.9151502662571147,0.4279528344794456,3.8710159073168726,33.50000999999992,False,reduced_model
1300.0,3.915323680121219,0.42904042439059037,3.8719112094955896,33.50000999999729,False,reduced_model
1305.0,3.9154903280723374,0.4301280605928327,3.8728065439902286,33.500009999998255,False,reduced_model
1310.0,3.915650473209098,0.43121574127983525,3.87370192561028,33.50000999999831,False,reduced_model
1315.0,3.915804369171383,0.4323034647157162,3.874597369715682,33.50000999999789,False,reduced_model
1320.0,3.915952259558253,0.43339122923226014,3.8754928921740803,33.500009999998525,False,reduced_model
1325.0,3.916094378218986,0.43447903322620984,3.8763885093377786,33.50000999999703,False,reduced_model
1330.0,3.916230950562749,0.4355668751569217,3.8772842380465757,33.500009999999115,False,reduced_model
1335.0,3.9163621922489256,0.4366547535436575,3.8781800955703036,33.50000999999886,False,reduced_model
1340.0,3.9164883115154225,0.43774266696352293,3.879076099636746,33.50000999999888,False,reduced_model
1345.0,3.9166095078689978,0.4388306140490421,3.8799722683772506,33.50000999999723,False,reduced_model
1350.0,3.9167259735404514,0.43991859348613666,3.8808686203362277,33.5000099999975,False,reduced_model
1355.0,3.91683789275703,0.4410066040119025,3.8817651744315267,33.50000999999797,False,reduced_model
1360.0,3.916945442906581,0.4420946444127099,3.8826619499590738,33.500009999998476,False,reduced_model
1365.0,3.9170487943920307,0.44318271352226324,3.8835589665688626,33.500009999998774,False,reduced_model
1370.0,3.917148110922426,0.4442708102197417,3.8844562442512163,33.50000999999735,False,reduced_model
1375.0,3.917243550240528,0.4453589334281418,3.8853538033346036,33.500009999999854,False,reduced_model
1380.0,3.917335262958659,0.446447082112297,3.8862516644392855,33.50000999999859,False,reduced_model
1385.0,3.917423395032529,0.4475352552775838,3.8871498485167617,33.5000099999977,False,reduced_model
1390.0,3.9175080860150047,0.4486234519681435,3.8880483767930105,33.50000999999823,False,reduced_model
1395.0,3.917589470074745,0.4497116712653865,3.888947270774354,33.50000999999924,False,reduced_model
1400.0,3.9176676761417184,0.450799912286537,3.8898465522350656,33.50000999999755,False,reduced_model
1405.0,3.9177428286348004,0.45188817418338,3.8907462432195934,33.50000999999846,False,reduced_model
1410.0,3.917815046297619,0.4529764561406849,3.8916463660005416,33.500009999998504,False,reduced_model
1415.0,3.9178844437992666,0.45406475737507357,3.8925469431010855,33.50000999999702,False,reduced_model
1420.0,3.9179511314432602,0.4551530771338078,3.893447997275712,33.5000099999983,False,reduced_model
1425.0,3.9180152145854663,0.4562414146934149,3.8943495514829367,33.500009999998106,False,reduced_model
1430.0,3.9180767952348106,0.4573297693587579,3.895251628909895,33.500009999999506,False,reduced_model
