initial_state_id,sampling_method,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,state_previous_current_a,coverage_distance_standardized,assigned_split,teacher_optimizer_success,teacher_prediction_feasible,teacher_accepted,teacher_status,teacher_objective,teacher_solve_time_s,teacher_minimum_constraint_margin
phase6c_dagger_0116,closed_loop_DAgger,0.79,0.021036983321142684,0.034369555154796824,31.453872460101877,1.510911553394969,0.6255119986462014,phase6c_train,True,True,True,Optimization terminated successfully,0.0014575089157909966,2.3883295000050566,8.881784197001252e-16
phase6c_dagger_0117,closed_loop_DAgger,0.6056251879175517,0.034650515536106846,0.05475795595987335,33.4,4.079222948863586,0.6254012828888459,phase6c_train,True,True,True,Optimization terminated successfully,0.4852860841250743,2.3953946999972686,-1.5831744804017944e-09
phase6c_dagger_0118,closed_loop_DAgger,0.5844321468376509,0.031036456486781425,0.06187635214513218,33.4,3.815910639422877,0.6245049230548149,phase6c_train,True,True,True,Optimization terminated successfully,0.6272742529549628,2.084378999999899,-8.900371994968737e-09
phase6c_dagger_0119,closed_loop_DAgger,0.25023647081076345,0.034925724429024155,0.06915075160218406,33.34998233282736,3.685608761806697,0.6241341032764284,phase6c_train,True,True,True,Optimization terminated successfully,5.194686893068234,1.9535172999967472,-7.00224234151392e-09
phase6c_dagger_0120,closed_loop_DAgger,0.5891486950170564,0.03327388140449631,0.05943862856144575,33.4,3.843819278817495,0.6226507371432166,phase6c_train,True,True,True,Optimization terminated successfully,0.5936885850517597,2.8144902999993064,-2.9453389061018243e-08
phase6c_dagger_0121,closed_loop_DAgger,0.79,0.02087339840712528,0.03266685395178598,31.520395175434707,1.3777485913214873,0.6219906690569736,phase6c_train,True,True,True,Optimization terminated successfully,0.0014205808939246804,2.262755900002958,-8.881784197001252e-16
phase6c_dagger_0122,closed_loop_DAgger,0.5935903642988588,0.03454908901553125,0.06141967061820384,33.4,3.9711023182847778,0.6215287871774077,phase6c_train,True,True,True,Optimization terminated successfully,0.5651147803039628,2.4117766999988817,-6.852502565379837e-09
phase6c_dagger_0123,closed_loop_DAgger,0.7509231948708076,0.029653337362077224,0.05433648618901885,33.4,2.3770149142013604,0.6213505420312478,phase6c_train,True,True,True,Optimization terminated successfully,0.028438388477714013,1.663439299998572,-8.881784197001252e-16
phase6c_dagger_0124,closed_loop_DAgger,0.5983077715855416,0.03475079098783711,0.06197826530571552,33.4,3.8839094579551108,0.6210784984997613,phase6c_train,True,True,True,Optimization terminated successfully,0.5346946570310569,2.1163358999983757,-1.414585426573467e-08
phase6c_dagger_0125,closed_loop_DAgger,0.5787884345385839,0.03315287207738555,0.06247783172032036,33.4,3.9434077188309256,0.6205317549820105,phase6c_train,True,True,True,Optimization terminated successfully,0.6677711063428209,2.593450100001064,-5.574918304773746e-11
phase6c_dagger_0126,closed_loop_DAgger,0.7880605503525103,0.02308114811499684,0.032613772582525735,31.610537403768127,2.1375334024897183,0.6205131782159683,phase6c_validation,True,True,True,Optimization terminated successfully,0.0018065496334172117,3.829495300000417,-1.251746484243199e-10
phase6c_dagger_0127,closed_loop_DAgger,0.5897121248161081,0.03853739725659401,0.05870295960212302,33.4,3.906825717632134,0.6205089625138875,phase6c_train,True,True,True,Optimization terminated successfully,0.589872023285879,2.7876256000017747,-1.6817736536722805e-08
phase6c_dagger_0128,closed_loop_DAgger,0.764761130089893,0.015036689674989834,0.03707083086625377,32.530880663875976,0.7208044726870813,0.6204396303074767,phase6c_train,True,True,True,Optimization terminated successfully,0.014531015696763605,2.3087390000000596,-2.1962076601766967e-10
phase6c_dagger_0129,closed_loop_DAgger,0.7510919019333345,0.025368308691852835,0.053740299735464174,33.4,2.3344065546952946,0.618892255156555,phase6c_validation,True,True,True,Optimization terminated successfully,0.02808109810625211,1.7519575000042096,-5.81931836052263e-10
phase6c_dagger_0130,closed_loop_DAgger,0.5707773101880772,0.032650361109081046,0.06130802860430386,33.4,4.158115517644952,0.6177560971369221,phase6c_train,True,True,True,Optimization terminated successfully,0.7260001404691641,2.6758196000009775,-9.262635103368666e-11
phase6c_dagger_0131,closed_loop_DAgger,0.7862159393505719,0.020935411716131933,0.03286675348060774,31.81029057610516,2.125927491497997,0.6177515544894958,phase6c_train,True,True,True,Optimization terminated successfully,0.002394624873966223,2.6453513000014937,-1.7892710646449927e-09
phase6c_dagger_0132,closed_loop_DAgger,0.79,0.021704912445221276,0.035904151223038916,31.319172433270953,1.244229432024295,0.6176588928296557,phase6c_train,True,True,True,Optimization terminated successfully,0.00148493908590325,2.445444700002554,-1.765254609153999e-12
phase6c_dagger_0133,closed_loop_DAgger,0.5947914421647995,0.03450311680330541,0.05812667000954005,33.4,4.224979054103908,0.6171349146892967,phase6c_validation,True,True,True,Optimization terminated successfully,0.5554927775315551,2.2819913999992423,-1.3072167348582298e-08
phase6c_dagger_0134,closed_loop_DAgger,0.5125762366645363,0.03398658247330196,0.06483942591500366,33.4,3.8853545331054224,0.6170367791344765,phase6c_train,True,True,True,Optimization terminated successfully,1.234188714876571,2.1132008000058704,3.375788537596236e-11
phase6c_dagger_0135,closed_loop_DAgger,0.7708484378871333,0.01650087830729845,0.035248565669373476,32.40244622115574,1.331615667118076,0.616915790426955,phase6c_train,True,True,True,Optimization terminated successfully,0.010046943615386009,2.2030037000004086,-5.554738891078159e-10
phase6c_dagger_0136,closed_loop_DAgger,0.5643863262225671,0.03533612355252612,0.06001110949686212,33.4,4.06956172874245,0.6167965578710972,phase6c_train,True,True,True,Optimization terminated successfully,0.7742837830274603,2.2376126000017393,-2.935820475613582e-10
phase6c_dagger_0137,closed_loop_DAgger,0.79,0.015085236727955875,0.03457648318573279,31.512510529664713,2.231231206494507,0.616690080474806,phase6c_train,True,True,True,Optimization terminated successfully,0.0013444825190433549,3.9840706000031787,-1.3322676295501878e-14
phase6c_dagger_0138,closed_loop_DAgger,0.6062749313814821,0.039190569984034376,0.055227495440731675,33.4,4.034298984699445,0.6165433838392793,phase6c_train,True,True,True,Optimization terminated successfully,0.48186324836118466,2.6885710999995354,-1.1257839105383027e-10
phase6c_dagger_0139,closed_loop_DAgger,0.30915991634007917,0.035011331393193644,0.0638414274025389,33.4,3.87148297733139,0.6161836595180854,phase6c_validation,True,True,True,Optimization terminated successfully,4.065661438504032,2.2726273000007495,-5.903281419250561e-09
phase6c_dagger_0140,closed_loop_DAgger,0.5510036539289563,0.03346246746762488,0.060553967073524916,33.4,4.033550348300814,0.6152057170771145,phase6c_validation,True,True,True,Optimization terminated successfully,0.882037026262167,2.1372205000006943,-2.8694771003756614e-09
phase6c_dagger_0141,closed_loop_DAgger,0.7595634351595847,0.01246699768978288,0.0457802074598907,32.99862593089592,2.0218666196718678,0.6140482912565971,phase6c_train,True,True,True,Optimization terminated successfully,0.019065922218071022,2.0515254999991157,0.0
phase6c_dagger_0142,closed_loop_DAgger,0.5887676436880214,0.03352847932522976,0.0620530347038893,33.4,3.9988657218806787,0.6138285195737997,phase6c_train,True,True,True,Optimization terminated successfully,0.597703971880801,2.0164485999994213,-1.0535167405123502e-08
phase6c_dagger_0143,closed_loop_DAgger,0.6090321642186005,0.03690997109984339,0.05812864384653329,33.4,4.203374182864878,0.613823856877915,phase6c_train,True,True,True,Optimization terminated successfully,0.4664758986472875,2.728466799999296,-7.121933265352709e-09
phase6c_dagger_0144,closed_loop_DAgger,0.79,0.016379754065069696,0.0324814211356846,31.39993658252727,1.706861401366344,0.6128407056415184,phase6c_train,True,True,True,Optimization terminated successfully,0.0013819346671456972,2.9776347000006353,-3.1857849691618867e-12
phase6c_dagger_0145,closed_loop_DAgger,0.6113137579007487,0.03471560242192317,0.05643972742813971,33.4,4.050691291566508,0.6122909180538505,phase6c_validation,True,True,True,Optimization terminated successfully,0.45205015736062193,1.6492465999981505,-4.761211869208637e-09
phase6c_dagger_0146,closed_loop_DAgger,0.5835815191089904,0.03819310550192325,0.05818742998518106,33.4,3.967408904661956,0.6102747063312614,phase6c_train,True,True,True,Optimization terminated successfully,0.6317161142484342,1.8760467999964021,-8.365525161480036e-09
phase6c_dagger_0147,closed_loop_DAgger,0.5184945761469504,0.034321705078040096,0.062110781554354164,33.4,3.9449020123584364,0.6098846793169233,phase6c_train,True,True,True,Optimization terminated successfully,1.1744839511098635,2.0977261000007275,-1.996937726289616e-09
phase6c_dagger_0148,closed_loop_DAgger,0.5605180754898589,0.030393641848656755,0.06158707201148526,33.4,3.8146123942457275,0.6095729910629659,phase6c_train,True,True,True,Optimization terminated successfully,0.8052082548072073,2.0818578000034904,-1.1448420877968601e-08
phase6c_dagger_0149,closed_loop_DAgger,0.28772853397322995,0.0362363560485278,0.06569665229250883,33.4,4.176456253158908,0.6093868530927339,phase6c_validation,True,True,True,Optimization terminated successfully,4.463509334353304,2.1997800999961328,-1.2724562736821099e-08
phase6c_dagger_0150,closed_loop_DAgger,0.5179689357262276,0.03478485751553817,0.0627561327049204,33.4,3.8894519708927993,0.6093234227793201,phase6c_validation,True,True,True,Optimization terminated successfully,1.180089066579506,2.3209054000035394,-3.880984422721667e-11
phase6c_dagger_0151,closed_loop_DAgger,0.5699970561184966,0.035248993539900034,0.06219742863283689,33.4,3.8669882289575814,0.6089588802317285,phase6c_train,True,True,True,Optimization terminated successfully,0.732626978470793,1.9279106999965734,-7.170235960529681e-09
phase6c_dagger_0152,closed_loop_DAgger,0.5817347468496397,0.03525488814677451,0.05944616759179523,33.4,3.8757516045048224,0.6088747975962578,phase6c_validation,True,True,True,Optimization terminated successfully,0.6451859330549053,2.169677199999569,-2.438511614855088e-09
phase6c_dagger_0153,closed_loop_DAgger,0.5733215217381296,0.034141290391423246,0.06462689528724434,33.4,3.8455313104108,0.6084422929924093,phase6c_validation,True,True,True,Optimization terminated successfully,0.7090801215991219,2.3120381999979145,-1.1116739528915787e-08
phase6c_dagger_0154,closed_loop_DAgger,0.7586878339299882,0.01483982360732884,0.03917605149670807,32.61724593535156,2.0263945521684787,0.6078817821635294,phase6c_train,True,True,True,Optimization terminated successfully,0.01916675366454694,2.563876500003971,-2.6645352591003757e-15
phase6c_dagger_0155,closed_loop_DAgger,0.7871017530376885,0.019075381844581962,0.03417667285883772,31.875478422853025,1.3498771252966844,0.6073817111236218,phase6c_train,True,True,True,Optimization terminated successfully,0.0021841493583171414,2.762628999997105,0.0
phase6c_dagger_0156,closed_loop_DAgger,0.5761546713576535,0.03366181137633032,0.06066877412810535,33.4,3.801111614290144,0.6067919737734399,phase6c_train,True,True,True,Optimization terminated successfully,0.6858655639969462,2.6325290000022505,-3.4378189184280927e-09
phase6c_dagger_0157,closed_loop_DAgger,0.4344853779274361,0.035106456866114945,0.058871875364084225,33.4,3.7977865471627688,0.6067230919613851,phase6c_train,True,True,True,Optimization terminated successfully,2.1198224865184794,2.4032728999954998,-1.1893753537606244e-08
phase6c_dagger_0158,closed_loop_DAgger,0.4360120898038832,0.037664461041267853,0.058749185166910044,33.4,3.804896160074775,0.6066582911059321,phase6c_train,True,True,True,Optimization terminated successfully,2.100313676226857,2.535357599997951,-6.734239832439926e-10
phase6c_dagger_0159,closed_loop_DAgger,0.5971185736180352,0.03373002071617387,0.06588175547757759,33.4,3.7473381122567986,0.6065380815499937,phase6c_validation,True,True,True,Optimization terminated successfully,0.5442729117645212,2.8105385000017122,-3.509086354824831e-10
phase6c_dagger_0160,closed_loop_DAgger,0.7819446953633101,0.02068289211924748,0.03524923935318183,31.558696578887428,1.537434535192231,0.6065153253892603,phase6c_train,True,True,True,Optimization terminated successfully,0.004098595864076569,2.8849946000045747,-8.881784197001252e-16
phase6c_dagger_0161,closed_loop_DAgger,0.5552927332231413,0.03483716923949215,0.06107464812176109,33.4,3.934867107579494,0.60646561107379,phase6c_train,True,True,True,Optimization terminated successfully,0.8472392556117041,2.443921300000511,-1.7866099710772687e-09
phase6c_dagger_0162,closed_loop_DAgger,0.778287250144615,0.017860898476552707,0.038351751833094166,32.000714048874805,1.9848776868189313,0.6057031801395739,phase6c_train,True,True,True,Optimization terminated successfully,0.005934975932989581,2.638493500002369,0.0
phase6c_dagger_0163,closed_loop_DAgger,0.5923927018119949,0.03327550082381544,0.06178210537862739,33.4,3.972792024555683,0.6048249492960274,phase6c_train,True,True,True,Optimization terminated successfully,0.5731532887185816,2.4794412999981432,-7.301174775875552e-09
phase6c_dagger_0164,closed_loop_DAgger,0.7692738375485839,0.02203542144284799,0.035645516053749535,32.208603332104126,0.7874139612293813,0.6044221787037882,phase6c_validation,True,True,True,Optimization terminated successfully,0.01112310214461969,2.470809600003122,-8.881784197001252e-16
phase6c_dagger_0165,closed_loop_DAgger,0.7511040594035451,0.02972390580216844,0.053053434877074944,33.4,2.622998394565959,0.6043077388887689,phase6c_train,True,True,True,Optimization terminated successfully,0.02805799053654919,1.694604199998139,-8.881784197001252e-16
phase6c_dagger_0166,closed_loop_DAgger,0.5623724307208943,0.035928322256160244,0.06028418856458041,33.4,4.030100818872979,0.6042467168294133,phase6c_validation,True,True,True,Optimization terminated successfully,0.790234406521775,2.304211900001974,-6.971774269004527e-09
phase6c_dagger_0167,closed_loop_DAgger,0.44786225577242483,0.03339171733288405,0.05974175684812882,33.4,3.7644144734879808,0.6037610347096541,phase6c_train,True,True,True,Optimization terminated successfully,1.9506565201253494,1.893305199999304,-7.892708708823193e-11
phase6c_dagger_0168,closed_loop_DAgger,0.6114538811513607,0.03796496483988564,0.05923655972556109,33.4,3.9985961080216916,0.6026586641680426,phase6c_train,True,True,True,Optimization terminated successfully,0.45269861517287213,2.4227402999968035,-8.870856049725262e-09
phase6c_dagger_0169,closed_loop_DAgger,0.5168467376991842,0.03355138686347693,0.060938322847963765,33.4,4.032477379242492,0.6023521371917772,phase6c_train,True,True,True,Optimization terminated successfully,1.189383785549333,1.8668933999942965,-4.850875257034204e-11
phase6c_dagger_0170,closed_loop_DAgger,0.78171232718744,0.015923676788879366,0.03235615271572248,31.83606510302496,1.5838971758982459,0.6022892357676607,phase6c_validation,True,True,True,Optimization terminated successfully,0.0040854102064057105,2.6576404000006733,-5.862754726138064e-12
phase6c_dagger_0171,closed_loop_DAgger,0.27974688724076957,0.03753932047618143,0.06641324687331188,33.4,4.091386516497624,0.6021488920069308,phase6c_train,True,True,True,Optimization terminated successfully,4.616661716209356,1.4008642999979202,-3.4414782135172572e-09
phase6c_dagger_0172,closed_loop_DAgger,0.6010437281020902,0.0357327701213147,0.06038504424211012,33.4,4.133430725996034,0.6021412928284314,phase6c_train,True,True,True,Optimization terminated successfully,0.5165549011238738,2.9967367999997805,-2.6684716658564867e-09
phase6c_dagger_0173,closed_loop_DAgger,0.6005666530815815,0.034813952864370126,0.060998374754508526,33.4,3.991165076317705,0.6018811901942553,phase6c_train,True,True,True,Optimization terminated successfully,0.5198103659146105,2.8337258999963524,-4.099192096873594e-10
phase6c_dagger_0174,closed_loop_DAgger,0.7618566820189241,0.014119858458834698,0.04270305410434753,32.78975276947126,2.1434353183720103,0.6014471898077014,phase6c_train,True,True,True,Optimization terminated successfully,0.017054860176241905,2.223971300001722,-8.881784197001252e-16
phase6c_dagger_0175,closed_loop_DAgger,0.607825217283689,0.037450688657052936,0.06008413550301063,33.4,4.027424974927632,0.6011833749788416,phase6c_train,True,True,True,Optimization terminated successfully,0.4746886087905278,1.9855196999997133,-1.8513048871682258e-09
phase6c_dagger_0176,closed_loop_DAgger,0.5819250601573632,0.03580554300795421,0.06211484491168398,33.4,3.924564637131108,0.6005443156571533,phase6c_train,True,True,True,Optimization terminated successfully,0.6453827566265022,2.6374555000002147,-4.612758175426279e-09
phase6c_dagger_0177,closed_loop_DAgger,0.5870524606965682,0.038337149419030374,0.059424472036342754,33.4,3.887469090441824,0.6003678087947196,phase6c_train,True,True,True,Optimization terminated successfully,0.6083565723129244,2.278460300003644,-7.905370580374438e-09
phase6c_dagger_0178,closed_loop_DAgger,0.5167528517193185,0.03306618906980219,0.062460766965437994,33.4,4.073862659134944,0.6003013814107447,phase6c_train,True,True,True,Optimization terminated successfully,1.1914250380903308,2.2304065999996965,-2.5070079345823615e-10
phase6c_dagger_0179,closed_loop_DAgger,0.6027410757440635,0.03338643125156299,0.06226857743694333,33.4,3.8182335492815334,0.6000296119962146,phase6c_train,True,True,True,Optimization terminated successfully,0.5066789391379387,2.5736997999993037,-4.181345047982177e-09
phase6c_dagger_0180,closed_loop_DAgger,0.7888027592340932,0.02232867594641036,0.034488920934182,31.689639604756646,1.4552979522578704,0.5998499363335853,phase6c_train,True,True,True,Optimization terminated successfully,0.0017759753644542625,3.18273130000307,-3.3306690738754696e-16
phase6c_dagger_0181,closed_loop_DAgger,0.5641830855829156,0.03156972129272197,0.06045660586016138,33.4,3.9045193549015154,0.5997340724877321,phase6c_train,True,True,True,Optimization terminated successfully,0.7758182226996245,2.286692599998787,-3.931113212729542e-09
phase6c_dagger_0182,closed_loop_DAgger,0.5604497500202603,0.035628974661764824,0.06021771994711485,33.4,3.956869544006091,0.5994682922459795,phase6c_train,True,True,True,Optimization terminated successfully,0.805335882912908,2.5623657000032836,-1.8751222796709044e-10
phase6c_dagger_0183,closed_loop_DAgger,0.578099543084787,0.036667645814710596,0.060261603463066714,33.4,4.018695051325691,0.5991280398743378,phase6c_validation,True,True,True,Optimization terminated successfully,0.671746167764837,2.420250600000145,-5.918110446145874e-11
phase6c_dagger_0184,closed_loop_DAgger,0.79,0.019536034477957674,0.03530001569845311,31.54469572312328,1.594244575494348,0.598080133310187,phase6c_train,True,True,True,Optimization terminated successfully,0.0013318969540971936,3.2398535999964224,-2.87214696470528e-12
phase6c_dagger_0185,closed_loop_DAgger,0.5005600242882268,0.03434663525033245,0.06289924304035828,33.4,3.916905390154021,0.5977717928856033,phase6c_train,True,True,True,Optimization terminated successfully,1.3539587607921564,1.9089634999982081,-2.1934454252914293e-11
phase6c_dagger_0186,closed_loop_DAgger,0.5455421518836726,0.0346212009278714,0.06343156558951348,33.4,3.833925521681598,0.5975324808803166,phase6c_train,True,True,True,Optimization terminated successfully,0.9300660532122559,2.3086189000023296,-3.906514223217528e-09
phase6c_dagger_0187,closed_loop_DAgger,0.4260373668628196,0.034379597742199494,0.05735408194312567,33.4,3.8131786715842697,0.5974690654490656,phase6c_train,True,True,True,Optimization terminated successfully,2.228998620075817,1.8067209999935585,-1.1257839105383027e-09
phase6c_dagger_0188,closed_loop_DAgger,0.31240692229260675,0.03549278151145079,0.06431452038974925,33.4,4.008989476644232,0.5970263735534335,phase6c_train,True,True,True,Optimization terminated successfully,4.008238686908458,1.7895808000030229,-9.442707948892348e-09
phase6c_dagger_0189,closed_loop_DAgger,0.7817417570013617,0.024593318868707324,0.03489236216956475,31.630247159268674,1.7021175467459204,0.596981108108779,phase6c_train,True,True,True,Optimization terminated successfully,0.004194115859706504,3.5198234999988927,-8.881784197001252e-16
phase6c_dagger_0190,closed_loop_DAgger,0.5928419890492969,0.03893974709744119,0.05873527004649911,33.4,4.033596806649499,0.5968034691334737,phase6c_train,True,True,True,Optimization terminated successfully,0.5689759086700412,2.590761699997529,-3.7980640854584635e-10
phase6c_dagger_0191,closed_loop_DAgger,0.7793420870808808,0.017666345926437687,0.03294597468225216,31.822441800883905,1.5804260440623106,0.5963238010417705,phase6c_train,True,True,True,Optimization terminated successfully,0.0051953845299401525,2.7599094999968656,-5.4910131996877e-10
phase6c_dagger_0192,closed_loop_DAgger,0.5597091259453129,0.03553040694297374,0.06021750254279964,33.4,3.9516031565815353,0.5961441273909559,phase6c_train,True,True,True,Optimization terminated successfully,0.8112097533879185,2.3537730000025476,-4.197104885861336e-10
phase6c_dagger_0193,closed_loop_DAgger,0.5630318687315345,0.035663605430712925,0.05975230379744342,33.4,3.9685697330336396,0.5960452540458139,phase6c_train,True,True,True,Optimization terminated successfully,0.7847101911782214,2.8298512999972445,-2.1118751192261698e-10
phase6c_dagger_0194,closed_loop_DAgger,0.7658833686525666,0.014090482264157569,0.031484801350160393,32.17980418905492,1.4207249316790707,0.5954881942801331,phase6c_train,True,True,True,Optimization terminated successfully,0.013039538301625643,2.737750000000233,-1.6542323066914832e-14
phase6c_dagger_0195,closed_loop_DAgger,0.5229643338932434,0.033889856785309404,0.06276096607814537,33.4,4.183687083913412,0.5953109668249728,phase6c_train,True,True,True,Optimization terminated successfully,1.132367998081613,2.3507867000007536,-3.871036824421026e-11
phase6c_dagger_0196,closed_loop_DAgger,0.5887679942311413,0.035525188774983216,0.05838314155586465,33.4,3.8304702306785474,0.5953033179407589,phase6c_train,True,True,True,Optimization terminated successfully,0.5958703744231308,2.533071400001063,-7.340695162838529e-09
phase6c_dagger_0197,closed_loop_DAgger,0.4667208921018874,0.034503127307011605,0.06166929679890435,33.4,3.7789154606624034,0.595298813041289,phase6c_train,True,True,True,Optimization terminated successfully,1.7253421386065235,1.9770542999976897,-8.905445270102064e-10
phase6c_dagger_0198,closed_loop_DAgger,0.11039063847184775,0.061532986998196336,0.018051093571635812,25.990711307420977,8.740719822934565,0.5950180547487164,phase6c_train,True,True,True,Optimization terminated successfully,7.149441331415524,0.8470060999970883,-7.738726992556622e-09
phase6c_dagger_0199,closed_loop_DAgger,0.24741127585523776,0.04040405297773353,0.08411250113062867,33.4,3.656305578112282,0.5948566146612357,phase6c_train,True,True,True,Optimization terminated successfully,5.287132777694516,2.437356800000998,-1.222709045123338e-09
phase6c_dagger_0200,closed_loop_DAgger,0.5088060046206209,0.034384072195941646,0.06342686818311732,33.4,4.003150949118467,0.5945175502153535,phase6c_train,True,True,True,Optimization terminated successfully,1.2705496223938275,2.407078600001114,-1.353313905383402e-09
phase6c_dagger_0201,closed_loop_DAgger,0.5630070586102485,0.034453688894674116,0.06444103944467429,33.4,3.862420983472927,0.5943108394444634,phase6c_train,True,True,True,Optimization terminated successfully,0.7877250466465545,1.950583199999528,-2.540886612223403e-09
phase6c_dagger_0202,closed_loop_DAgger,0.7797761335762453,0.020234616395657247,0.0358687141030652,31.864055628151405,1.6107350575591706,0.594198372882432,phase6c_train,True,True,True,Optimization terminated successfully,0.005219229515484627,2.2388294999982463,-8.729955647268639e-10
phase6c_dagger_0203,closed_loop_DAgger,0.5449789417560241,0.034271042965493194,0.06630480214769734,33.4,3.6948833724540058,0.5939330625863533,phase6c_train,True,True,True,Optimization terminated successfully,0.9368018809257801,1.9035789000045042,-1.2471659260882006e-09
phase6c_dagger_0204,closed_loop_DAgger,0.5826047543784487,0.029430098413861808,0.06311496431614806,33.4,3.7280155409322804,0.5937784514459943,phase6c_train,True,True,True,Optimization terminated successfully,0.6406503138053325,1.9908226000043214,-1.3786824126782449e-08
phase6c_dagger_0205,closed_loop_DAgger,0.44798102454008726,0.03901464054942558,0.06405107754934967,33.4,3.8448018252954377,0.5937287254831748,phase6c_train,True,True,True,Optimization terminated successfully,1.9542704330316745,2.505520400001842,-5.20479659371631e-10
phase6c_dagger_0206,closed_loop_DAgger,0.79,0.019890922395895953,0.03770784793154219,31.348734226059292,1.7551324340255818,0.5936368912571721,phase6c_train,True,True,True,Optimization terminated successfully,0.0014866686817807397,2.5638330999936443,-9.482969964835775e-12
phase6c_dagger_0207,closed_loop_DAgger,0.503565701321574,0.03553826534311136,0.062113274099114255,33.4,3.8662222186471387,0.5934845150056632,phase6c_train,True,True,True,Optimization terminated successfully,1.3225730979856942,1.8995369999975082,-9.251976962332265e-11
phase6c_dagger_0208,closed_loop_DAgger,0.7866791540886583,0.020917054876617536,0.03314475668857021,31.61250490518455,1.5157246374945135,0.5930055101580455,phase6c_train,True,True,True,Optimization terminated successfully,0.0022784202101126657,2.8739020000066375,-1.3936954923465805e-09
phase6c_dagger_0209,closed_loop_DAgger,0.4330063532224895,0.03762349751320414,0.05770763249958986,33.4,3.8322061734224975,0.5928463598284033,phase6c_train,True,True,True,Optimization terminated successfully,2.1381722888047854,2.355416400001559,-6.959574250231526e-09
phase6c_dagger_0210,closed_loop_DAgger,0.4377833614295343,0.03583638271828734,0.0604502208571001,33.4,3.7976181391915254,0.5914468686319743,phase6c_train,True,True,True,Optimization terminated successfully,2.0790396805649913,2.389956599996367,-8.487859304295853e-10
phase6c_dagger_0211,closed_loop_DAgger,0.7729922374113909,0.01771677231215227,0.03607964855944031,32.40198800840058,2.2878409652367635,0.591288081024281,phase6c_train,True,True,True,Optimization terminated successfully,0.008791186636867548,2.0996982000069693,5.832747618228495e-10
phase6c_dagger_0212,closed_loop_DAgger,0.5782233776555255,0.032111827054216065,0.06273274362430929,33.4,3.9463564420219286,0.5911241368465014,phase6c_validation,True,True,True,Optimization terminated successfully,0.6719102714258132,2.638535199999751,-3.6358471788844327e-11
phase6c_dagger_0213,closed_loop_DAgger,0.5885791171006656,0.03685456369686516,0.06218359604889788,33.4,3.788258702857506,0.5910953661328139,phase6c_train,True,True,True,Optimization terminated successfully,0.5993034465079263,2.2425033999970765,-2.524970454942377e-09
phase6c_dagger_0214,closed_loop_DAgger,0.5258208057606648,0.033042706861439404,0.06430975530380757,33.4,4.220063468608062,0.5906899293581048,phase6c_train,True,True,True,Optimization terminated successfully,1.1066492507285366,2.179339300004358,-7.1285128910858475e-09
phase6c_dagger_0215,closed_loop_DAgger,0.5896768714863461,0.03493667726542389,0.06719514127061564,33.4,3.8032400207766757,0.5905670764567547,phase6c_train,True,True,True,Optimization terminated successfully,0.5943839798219513,2.3588690999968094,-3.427039985126612e-09
phase6c_dagger_0216,closed_loop_DAgger,0.10793516769512772,0.050665714244659335,0.01676367944326146,25.83464179288301,8.479904619048515,0.5903915292248753,phase6c_validation,True,True,True,Optimization terminated successfully,7.182861375650508,1.0467771999974502,-1.8856638916986412e-08
phase6c_dagger_0217,closed_loop_DAgger,0.5622692665842193,0.03518068548734418,0.060454507272520344,33.4,3.8921650851849723,0.5903549150043493,phase6c_train,True,True,True,Optimization terminated successfully,0.7910869266543472,2.5661698000039905,-7.435403404087992e-10
phase6c_dagger_0218,closed_loop_DAgger,0.7838956991490231,0.020777451229417616,0.03415585356264038,31.677577903368846,1.5208390506927125,0.5902907044900433,phase6c_train,True,True,True,Optimization terminated successfully,0.0032984734322050605,2.4425683000008576,8.881784197001252e-16
phase6c_dagger_0219,closed_loop_DAgger,0.4521558724233247,0.04011104800744441,0.06340242250000455,33.4,3.90335370273576,0.5899931450547821,phase6c_train,True,True,True,Optimization terminated successfully,1.9021851780383818,1.9054105000031996,-3.6618885701500403e-09
phase6c_dagger_0220,closed_loop_DAgger,0.1402768942648689,0.07643145135753938,0.06273271840966815,28.943289620462746,7.4101799137794,0.5897039413020566,phase6c_train,True,True,True,Optimization terminated successfully,6.924497324747441,0.9289862999939942,-2.3575807972520124e-10
phase6c_dagger_0221,closed_loop_DAgger,0.7761589648790262,0.016975382163652474,0.033038043014230835,32.17751580434691,1.2774651885665924,0.5893417851318884,phase6c_train,True,True,True,Optimization terminated successfully,0.006831498820829637,2.411901300001773,-6.896716531201719e-11
phase6c_dagger_0222,closed_loop_DAgger,0.5905018518830126,0.03542529785834819,0.0620607657574674,33.4,4.32695907160504,0.5887389628129233,phase6c_train,True,True,True,Optimization terminated successfully,0.5861132430078955,2.5600866000022506,-1.552855621866911e-09
phase6c_dagger_0223,closed_loop_DAgger,0.7610355379961565,0.011457249103491777,0.036993313122994975,32.8029801897156,2.0165420158388434,0.5885996411716273,phase6c_train,True,True,True,Optimization terminated successfully,0.017199180973122664,2.5532700999974622,-1.7763568394002505e-15
phase6c_dagger_0224,closed_loop_DAgger,0.5846785118864435,0.03442376833803452,0.0651246838091034,33.4,3.9687915516677426,0.5885609573931088,phase6c_train,True,True,True,Optimization terminated successfully,0.62760584494324,2.5462163999982295,-3.5620217886389582e-09
