trajectory_id,sampling_method,coverage_distance_standardized,step_index,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,state_previous_current_a,teacher_current_a,teacher_accepted,active_voltage_constraint,active_temperature_constraint,active_current_upper_constraint,active_current_change_constraint,next_soc,next_voltage_v,next_average_temperature_c,split
phase6c_targeted_0073,targeted_boundary_sampling,,3,0.1484148688046647,0.03950981702362584,0.07000015988139079,27.170014930004374,5.1778425655976665,5.1778425655976665,True,False,False,False,False,0.1498531584062196,3.6260821767996716,27.24428354037753,phase6c_train
phase6c_targeted_0073,targeted_boundary_sampling,,4,0.1498531584062196,0.04144879615954375,0.07034664391252606,27.24428354037753,5.1778425655976665,5.1778425655976665,True,False,False,False,False,0.1512914480077745,3.630636230570696,27.3188880516358,phase6c_train
phase6c_targeted_0073,targeted_boundary_sampling,,5,0.1512914480077745,0.04289971783123072,0.07068180635905685,27.3188880516358,5.1778425655976665,7.177842565597669,True,False,False,False,True,0.15328529316488496,3.684135398356015,27.45340565635159,phase6c_train
phase6c_targeted_0073,targeted_boundary_sampling,,6,0.15328529316488496,0.04857573379304471,0.07202334568863525,27.45340565635159,7.177842565597669,7.177842565597669,True,False,False,False,False,0.1552791383219954,3.693435880079092,27.590533291356383,phase6c_train
phase6c_targeted_0073,targeted_boundary_sampling,,7,0.1552791383219954,0.05282304848317333,0.07332104937311831,27.590533291356383,7.177842565597669,7.177842565597669,True,False,False,False,False,0.15727298347910587,3.701579960191695,27.72953999809123,phase6c_train
phase6c_targeted_0074,targeted_boundary_sampling,,0,0.1447,0.073828125,0.018888888888888886,25.048,3.892128279883381,5.892128279883373,True,False,False,False,True,0.1463367022999676,3.612706430910402,25.146194006322293,phase6c_train
phase6c_targeted_0074,targeted_boundary_sampling,,1,0.1463367022999676,0.06876828960183563,0.021268797605679655,25.146194006322293,5.892128279883373,5.892128279883373,True,False,False,False,False,0.1479734045999352,3.6144320773375704,25.242814834923248,phase6c_train
phase6c_targeted_0074,targeted_boundary_sampling,,2,0.1479734045999352,0.06498205761079871,0.023570941301670534,25.242814834923248,5.892128279883373,5.892128279883373,True,False,False,False,False,0.14961010689990278,3.617007041405665,25.338342604137438,phase6c_train
phase6c_targeted_0074,targeted_boundary_sampling,,3,0.14961010689990278,0.06214885226677662,0.02579786099804328,25.338342604137438,5.892128279883373,5.892128279883373,True,False,False,False,False,0.15124680919987038,3.620193497609087,25.433128693791716,phase6c_train
phase6c_targeted_0074,targeted_boundary_sampling,,4,0.15124680919987038,0.06002878869423335,0.027952014686507272,25.433128693791716,5.892128279883373,5.892128279883373,True,False,False,False,False,0.15288351149983798,3.6238139211798805,25.527428197221454,phase6c_train
phase6c_targeted_0074,targeted_boundary_sampling,,5,0.15288351149983798,0.058442363071710635,0.03003578004233998,25.527428197221454,5.892128279883373,7.892128279883382,True,False,False,False,True,0.15507576935536113,3.6770686750997883,25.682116813373607,phase6c_train
phase6c_targeted_0074,targeted_boundary_sampling,,6,0.15507576935536113,0.06184555776795576,0.033068785576499955,25.682116813373607,7.892128279883382,7.892128279883382,True,False,False,False,False,0.1572680272108843,3.686631546160864,25.839435471663435,phase6c_train
phase6c_targeted_0074,targeted_boundary_sampling,,7,0.1572680272108843,0.06439213954714271,0.036002685738766436,25.839435471663435,7.892128279883382,7.892128279883382,True,False,False,False,False,0.15946028506640744,3.6954023880441875,25.99885287561163,phase6c_train
phase6c_targeted_0075,targeted_boundary_sampling,,0,0.1453,0.017578125,0.048888888888888885,25.448,4.606413994169095,6.606413994169093,True,False,False,False,True,0.1471351149983803,3.618450344333924,25.553835333966394,phase6c_train
phase6c_targeted_0075,targeted_boundary_sampling,,1,0.1471351149983803,0.028316284951791122,0.05065186027058381,25.553835333966394,6.606413994169093,6.606413994169093,True,False,False,False,False,0.1489702299967606,3.6317723599585476,25.66465000322763,phase6c_train
phase6c_targeted_0075,targeted_boundary_sampling,,2,0.1489702299967606,0.036351559132665245,0.05235722544864586,25.66465000322763,6.606413994169093,6.606413994169093,True,False,False,False,False,0.1508053449951409,3.642979990017314,25.779181070912827,phase6c_train
phase6c_targeted_0075,targeted_boundary_sampling,,3,0.1508053449951409,0.042364286774243434,0.054006866742170756,25.779181070912827,6.606413994169093,6.606413994169093,True,False,False,False,False,0.1526404599935212,3.652583585532814,25.896477520382565,phase6c_train
phase6c_targeted_0075,targeted_boundary_sampling,,4,0.1526404599935212,0.04686355996368244,0.055602604964288656,25.896477520382565,6.606413994169093,6.606413994169093,True,False,False,False,False,0.15447557499190148,3.6609652952430234,26.015821706583274,phase6c_train
phase6c_targeted_0075,targeted_boundary_sampling,,5,0.15447557499190148,0.050230327999743224,0.05714620143191039,26.015821706583274,6.606413994169093,8.606413994169094,True,False,False,False,True,0.15686624554583734,3.717732829564309,26.205367555547095,phase6c_train
phase6c_targeted_0075,targeted_boundary_sampling,,6,0.15686624554583734,0.05733995557614362,0.05965668843752689,26.205367555547095,8.606413994169094,8.606413994169094,True,False,False,False,False,0.1592569160997732,3.7298814273844076,26.399454301669273,phase6c_train
phase6c_targeted_0075,targeted_boundary_sampling,,7,0.1592569160997732,0.06266002970027248,0.062085143694264856,26.399454301669273,8.606413994169094,8.606413994169094,True,False,False,False,False,0.16164758665370904,3.740544929182743,26.596962551322044,phase6c_train
phase6c_targeted_0076,targeted_boundary_sampling,,0,0.1459,0.062578125,0.07888888888888888,25.848,0.42274052478134105,2.422740524781342,True,False,False,False,True,0.14657298347910594,3.5790250742675047,25.877526621265474,phase6c_train
phase6c_targeted_0076,targeted_boundary_sampling,,1,0.14657298347910594,0.05238723836694477,0.07754350613290142,25.877526621265474,2.422740524781342,2.422740524781342,True,False,False,False,False,0.14724596695821188,3.57141943450214,25.90495566108583,phase6c_train
phase6c_targeted_0076,targeted_boundary_sampling,,2,0.14724596695821188,0.04476148417717362,0.07624208460839525,25.90495566108583,2.422740524781342,2.422740524781342,True,False,False,False,False,0.14791895043731781,3.5657710003599865,25.93072670963283,phase6c_train
phase6c_targeted_0076,targeted_boundary_sampling,,3,0.14791895043731781,0.039055196877873316,0.07498318785435974,25.93072670963283,2.422740524781342,2.422740524781342,True,False,False,False,False,0.14859193391642375,3.561595208538621,25.955171188439838,phase6c_train
phase6c_targeted_0076,targeted_boundary_sampling,,4,0.14859193391642375,0.03478523040218587,0.07376542634705525,25.955171188439838,2.422740524781342,2.422740524781342,True,False,False,False,False,0.1492649173955297,3.558529153094608,25.978539356834325,phase6c_train
phase6c_targeted_0076,targeted_boundary_sampling,,5,0.1492649173955297,0.03159005063867652,0.07258745596630814,25.978539356834325,2.422740524781342,4.4227405247813385,True,False,False,False,True,0.15049345643019119,3.60566187534804,26.04024279233624,phase6c_train
phase6c_targeted_0076,targeted_boundary_sampling,,6,0.15049345643019119,0.0337894282312019,0.07246530503964342,26.04024279233624,4.4227405247813385,4.4227405247813385,True,False,False,False,False,0.15172199546485268,3.6095466353924612,26.102164912421255,phase6c_train
phase6c_targeted_0076,targeted_boundary_sampling,,7,0.15172199546485268,0.03543520386339152,0.07234714547167485,26.102164912421255,4.4227405247813385,4.4227405247813385,True,False,False,False,False,0.15295053449951418,3.6130044370647565,26.164140733520618,phase6c_train
phase6c_targeted_0077,targeted_boundary_sampling,,0,0.14650000000000002,0.040078125,0.028888888888888888,26.248000000000005,1.1370262390670551,3.13702623906706,True,False,False,False,True,0.14737139617751865,3.5326358906839643,26.272564581435425,phase6c_train
