trajectory_id,step_index,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_core_temperature_c,state_surface_temperature_c,state_ambient_temperature_c,state_previous_current_a,state_average_temperature_c,teacher_current_a,teacher_solve_time_s,teacher_optimizer_success,teacher_prediction_feasible,teacher_used_fallback,teacher_minimum_constraint_margin,active_voltage_constraint,active_temperature_constraint,active_current_upper_constraint,active_current_change_constraint,next_soc,next_core_temperature_c,next_surface_temperature_c,split
phase6r_ic_0025,6,0.18096402952137436,0.059789608492448736,0.09113558416243994,28.545603801146097,28.538230424520087,25.0,7.186282616497702,28.544129125820895,7.032414186958926,0.42931310000130907,True,True,False,-2.9324098704819335e-11,False,True,False,False,0.18291747790664073,28.686341554611907,28.678984903259213,train
phase6r_ic_0025,7,0.18291747790664073,0.0608805157802099,0.09173480916169946,28.686341554611907,28.678984903259213,25.0,7.032414186958926,28.684870224341367,6.976904461527336,0.12643540000135545,True,True,False,-6.746248004674271e-09,False,True,False,False,0.18485550692373165,28.825055571034245,28.817629927737975,train
phase6r_ic_0026,0,0.17177083333333334,0.07593749999999999,0.0011111111111111111,28.4272,32.714285714285715,25.0,4.710743801652893,29.28461714285714,6.710743801652888,1.1159291000003577,True,True,False,-7.4032584507222055e-09,False,True,False,True,0.17363492883379247,29.37168542275637,29.365244925499702,train
phase6r_ic_0026,1,0.17363492883379247,0.07222556392738176,0.0044883204094548,29.37168542275637,29.365244925499702,25.0,6.710743801652888,29.37039732330504,7.703057762300988,0.9768222999991849,True,True,False,-8.071509682849864e-09,False,True,False,False,0.1757746671010983,29.48785233332855,29.480464471640826,train
phase6r_ic_0026,2,0.1757746671010983,0.07172546474253395,0.008259931910776168,29.48785233332855,29.480464471640826,25.0,7.703057762300988,29.486374760991005,7.637216742520641,0.15338360000168905,True,True,False,-1.680083983046643e-08,False,True,False,False,0.1778961161962429,29.60291620864715,29.59544949065589,train
phase6r_ic_0026,3,0.1778961161962429,0.0712001296227344,0.011874812649763134,29.60291620864715,29.59544949065589,25.0,7.637216742520641,29.6014228650489,7.49874450720429,0.5375609999973676,True,True,False,-2.1215385004325071e-10,False,True,False,False,0.17997910078157742,29.71459130674319,29.70711808706551,train
phase6r_ic_0026,4,0.17997910078157742,0.07048921100289064,0.01530113899930377,29.71459130674319,29.70711808706551,25.0,7.49874450720429,29.713096662807654,7.436126775753149,0.17930170000181533,True,True,False,-1.5966186595051113e-08,False,True,False,False,0.18204469155261996,29.82514344954169,29.817601333108634,train
phase6r_ic_0026,5,0.18204469155261996,0.06981351942066011,0.018583656568559377,29.82514344954169,29.817601333108634,25.0,7.436126775753149,29.82363502625508,7.299414785238422,0.5693096000031801,True,True,False,-4.0613201690575806e-10,False,True,False,False,0.18407230677074174,29.93212122410586,29.924582159593246,train
phase6r_ic_0026,6,0.18407230677074174,0.06899413036191059,0.0216893752985323,29.93212122410586,29.924582159593246,25.0,7.299414785238422,29.93061341120334,7.240082248257061,0.16380339999886928,True,True,False,-1.4740948017788469e-08,False,True,False,False,0.18608344072859093,30.03785740002303,30.03025721215458,train
phase6r_ic_0026,7,0.18608344072859093,0.0682448112885084,0.02466343236575619,30.03785740002303,30.03025721215458,25.0,7.240082248257061,30.036337362449338,7.112756194467964,0.5368875999993179,True,True,False,-5.205436082178494e-11,False,True,False,False,0.18805920633816536,30.140146254580838,30.132549845972807,train
phase6r_ic_0027,0,0.17447916666666669,0.0196875,0.031111111111111107,30.1072,25.685714285714287,25.0,5.619834710743801,29.222902857142856,7.6198347107438025,0.9786212999970303,True,True,False,-4.1898786662386556e-09,False,True,False,True,0.17659578741965107,29.32746525825813,29.32060090247982,train
phase6r_ic_0027,1,0.17659578741965107,0.03222066676681472,0.033970473515370914,29.32746525825813,29.32060090247982,25.0,7.6198347107438025,29.326092387102467,7.6839063592277475,0.5882389000034891,True,True,False,-2.524771502976364e-10,False,True,False,False,0.17873020585276989,29.439653082986897,29.432418729802418,train
phase6r_ic_0027,2,0.17873020585276989,0.04174618350856599,0.03676899540461415,29.439653082986897,29.432418729802418,25.0,7.6839063592277475,29.438206212350003,7.511600925548415,0.5624115999962669,True,True,False,-4.155253918725066e-11,False,True,False,False,0.1808167616654222,29.552077112564252,29.544731829970377,train
phase6r_ic_0027,3,0.1808167616654222,0.04847857991911153,0.039388428206611946,29.552077112564252,29.544731829970377,25.0,7.511600925548415,29.550608056045476,7.349663420312889,0.5314432000013767,True,True,False,-3.452811370152631e-10,False,True,False,False,0.18285833483773134,29.663441655524885,29.656024361980034,train
phase6r_ic_0027,4,0.18285833483773134,0.05314470400225353,0.041839897565117065,29.663441655524885,29.656024361980034,25.0,7.349663420312889,29.661958196815913,7.210444389341277,0.39869189999444643,True,True,False,-1.7179502265207702e-10,False,True,False,False,0.1848612360569928,29.773274075311996,29.76579969575834,train
phase6r_ic_0027,5,0.1848612360569928,0.05631679634283544,0.04414044786774203,29.773274075311996,29.76579969575834,25.0,7.210444389341277,29.771779199401266,7.151939723079708,0.1283910999991349,True,True,False,-9.420425328698911e-09,False,True,False,False,0.18684788598007052,29.88331993929942,29.87573919496669,train
phase6r_ic_0027,6,0.18684788598007052,0.05855616909696202,0.0463360670028873,29.88331993929942,29.87573919496669,25.0,7.151939723079708,29.881803790432873,6.986378000796164,0.3548621000009007,True,True,False,-1.064250909621478e-10,False,True,False,False,0.18878854653584723,29.989572655949132,29.982001574180636,train
phase6r_ic_0027,7,0.18878854653584723,0.05985188348848615,0.04837572756414669,29.989572655949132,29.982001574180636,25.0,6.986378000796164,29.988058439595434,6.9317527724181485,0.1248018000042066,True,True,False,-8.450633970369381e-09,False,True,False,False,0.1907140334170745,30.095098784738376,30.087452301047783,train
phase6r_ic_0028,0,0.1771875,0.0646875,0.0611111111111111,31.7872,26.885714285714286,25.0,6.528925619834711,30.80690285714286,6.1793255951328625,0.6240264000007301,True,True,False,-2.3373921465008607e-08,False,True,False,False,0.17890397933198135,30.89420689943131,30.88640609634043,train
phase6r_ic_0028,1,0.17890397933198135,0.06258759872949986,0.062257469054353295,30.89420689943131,30.88640609634043,25.0,6.1793255951328625,30.892646738813134,6.1389202894301675,0.12104990000079852,True,True,False,-3.750223243059736e-09,False,True,False,False,0.18060923496793418,30.97726640050572,30.96944957298992,train
phase6r_ic_0028,2,0.18060923496793418,0.060923524077621194,0.06334581629252083,30.97726640050572,30.96944957298992,25.0,6.1389202894301675,30.97570303500256,6.09908087613292,0.13582419999875128,True,True,False,-2.2461392745753983e-09,False,True,False,False,0.18230342410019332,31.058404830757663,31.05056827093619,train
phase6r_ic_0028,3,0.18230342410019332,0.05958687360363749,0.06437833621129342,31.058404830757663,31.05056827093619,25.0,6.09908087613292,31.05683751879337,6.04183762524355,0.3210700999989058,True,True,False,-2.127649167960044e-09,False,True,False,False,0.18398171232942764,31.137223468926322,31.12938049570005,train
phase6r_ic_0028,4,0.18398171232942764,0.05845528742112843,0.06534800029336339,31.137223468926322,31.12938049570005,25.0,6.04183762524355,31.13565487428107,6.003679227262415,0.12125010000454495,True,True,False,-1.1656666742965172e-09,False,True,False,False,0.1856494010036672,31.214380331187535,31.20651399522702,train
phase6r_ic_0028,5,0.1856494010036672,0.057520951745931734,0.06626657017555888,31.214380331187535,31.20651399522702,25.0,6.003679227262415,31.21280706399543,5.966018580129546,0.11992250000184868,True,True,False,5.444178441393888e-10,False,True,False,False,0.18730662838703652,31.289959145367018,31.28206842725246,train
phase6r_ic_0028,6,0.18730662838703652,0.05673535936914628,0.06713596858120775,31.289959145367018,31.28206842725246,25.0,5.966018580129546,31.288381001744106,5.9025892289184725,0.33411530000012135,True,True,False,-2.062222392851254e-09,False,True,False,False,0.18894623650618053,31.363243815435105,31.355350965637307,train
phase6r_ic_0028,7,0.18894623650618053,0.05600192725626062,0.06794469460047906,31.363243815435105,31.355350965637307,25.0,5.9025892289184725,31.361665245475546,5.866723531569836,0.12768169999617385,True,True,False,-2.854505964933196e-09,False,True,False,False,0.1905758819316166,31.43507475920327,31.42715755171218,train
phase6r_ic_0029,0,0.17989583333333334,0.042187499999999996,0.01111111111111111,25.4032,28.085714285714285,25.0,7.438016528925619,25.939702857142855,9.43801652892562,0.7118944999965606,True,True,False,-1.5367618289019447e-10,False,True,False,True,0.18251750459136823,26.12534779374276,26.119086804602635,train
phase6r_ic_0029,1,0.18251750459136823,0.05323022951318906,0.015548830266242403,26.12534779374276,26.119086804602635,25.0,9.43801652892562,26.12409559591473,9.291615572510754,0.4708593999966979,True,True,False,-4.87588636133296e-10,False,True,False,False,0.18509850891706567,26.313614792774555,26.30708240674239,train
phase6r_ic_0029,2,0.18509850891706567,0.06115739810271123,0.019767075209780622,26.313614792774555,26.30708240674239,25.0,9.291615572510754,26.31230831556812,9.083914781514451,0.5153628999978537,True,True,False,-6.882032721478026e-10,False,True,False,False,0.18762181857859747,26.50072655667188,26.494055099409735,train
phase6r_ic_0029,3,0.18762181857859747,0.06661252640549986,0.023741836365007575,26.50072655667188,26.494055099409735,25.0,9.083914781514451,26.49939226521945,8.888776403737175,0.38902450000023236,True,True,False,-5.083720111542789e-10,False,True,False,False,0.19009092313519113,26.685334474015765,26.678564953943617,train
phase6r_ic_0029,4,0.19009092313519113,0.07024668053548286,0.027487459769196674,26.685334474015765,26.678564953943617,25.0,8.888776403737175,26.683980570001335,8.80302247974482,0.13330410000344273,True,True,False,-2.8968315746169537e-08,False,True,False,False,0.19253620715734246,26.870230942737205,26.863284672762212,train
phase6r_ic_0029,5,0.19253620715734246,0.07276926903236029,0.031067072605780493,26.870230942737205,26.863284672762212,25.0,8.80302247974482,26.868841688742208,8.569668980120474,0.38132779999432387,True,True,False,-6.062990109967359e-10,False,True,False,False,0.19491667076293148,27.04899640209687,27.04205933710923,train
phase6r_ic_0029,6,0.19491667076293148,0.07412131894804638,0.03441102074544561,27.04899640209687,27.04205933710923,25.0,8.569668980120474,27.04760898909934,8.489216266712507,0.11886560000129975,True,True,False,-2.9769168463644746e-08,False,True,False,False,0.19727478639257384,27.22658015772001,27.219515007836357,train
phase6r_ic_0029,7,0.19727478639257384,0.0749483952649452,0.03760477984690677,27.22658015772001,27.219515007836357,25.0,8.489216266712507,27.225167127743283,8.2880169580835,0.3797666000027675,True,True,False,-2.710009994189022e-10,False,True,False,False,0.1995770133253748,27.398024745081877,27.390975958635032,train
phase6r_ic_0030,0,0.18260416666666668,0.0871875,0.041111111111111105,27.083199999999998,29.285714285714285,25.0,8.347107438016529,27.523702857142858,7.9385090018286615,0.6421071999939159,True,True,False,-5.633182809106074e-10,False,True,False,False,0.18480930805606352,27.690368966909055,27.683221556140957,test
phase6r_ic_0030,1,0.18480930805606352,0.08346175116677515,0.04380581542167725,27.690368966909055,27.683221556140957,25.0,7.9385090018286615,27.688939484755437,7.869394114467963,0.1185916999966139,True,True,False,-1.8225769338187092e-08,False,True,False,False,0.18699525086563795,27.851910031565623,27.84472716299097,test
phase6r_ic_0030,2,0.18699525086563795,0.0805151757009801,0.04637731229324736,27.851910031565623,27.84472716299097,25.0,7.869394114467963,27.85047345785069,7.785391575005359,0.35734539999975823,True,True,False,-1.1311627190480067e-09,False,True,False,False,0.18915785963647277,28.00933368853081,28.002123501325507,test
phase6r_ic_0030,3,0.18915785963647277,0.07811747964820967,0.04882205479012842,28.00933368853081,28.002123501325507,25.0,7.785391575005359,28.00789165108975,7.718387338422312,0.12036499999521766,True,True,False,-1.23341905577945e-08,False,True,False,False,0.19130185611936787,28.163519384656325,28.156260095857995,test
phase6r_ic_0030,4,0.19130185611936787,0.07616951909840042,0.05115283112081006,28.163519384656325,28.156260095857995,25.0,7.718387338422312,28.16206752689666,7.618721487242553,0.3719593000059831,True,True,False,-5.381650680646999e-11,False,True,False,False,0.19341816764360192,28.313488030226793,28.306210929265937,test
phase6r_ic_0030,5,0.19341816764360192,0.07448312845506427,0.05335675140562425,28.313488030226793,28.306210929265937,25.0,7.618721487242553,28.312032610034624,7.554183746491946,0.126675499996054,True,True,False,-1.336899657644608e-08,False,True,False,False,0.19551655201762747,28.46061115848147,28.45328037502065,test
phase6r_ic_0030,6,0.19551655201762747,0.07307309270340308,0.05545582916044178,28.46061115848147,28.45328037502065,25.0,7.554183746491946,28.459145001789306,7.446950477064035,0.7478149000016856,True,True,False,-2.1365309521570452e-10,False,True,False,False,0.19758514937236749,28.60347264497365,28.596131739965152,test
phase6r_ic_0030,7,0.19758514937236749,0.07177185825890309,0.05743177249149849,28.60347264497365,28.596131739965152,25.0,7.446950477064035,28.60200446397195,7.385080082202749,0.18126069999561878,True,True,False,-1.1782944397964457e-08,False,True,False,False,0.1996365605063127,28.743715119721177,28.736320449828888,test
phase6r_ic_0031,0,0.18531250000000002,0.00140625,0.07111111111111111,28.763199999999998,30.485714285714284,25.0,9.25619834710744,29.107702857142854,7.5853718096027665,0.7549824000016088,True,True,False,-3.814903948295978e-10,False,True,False,False,0.18741954772488967,29.224947679919136,29.217799016502767,train
phase6r_ic_0031,1,0.18741954772488967,0.018461864575048646,0.07264591819961186,29.224947679919136,29.217799016502767,25.0,7.5853718096027665,29.223517947235862,7.347306437745816,0.3806073000014294,True,True,False,-3.789324409808614e-11,False,True,False,False,0.18946046617981907,29.342007793174158,29.334723356704927,train
phase6r_ic_0031,2,0.18946046617981907,0.030678040404071637,0.07400947914977339,29.342007793174158,29.334723356704927,25.0,7.347306437745816,29.340550905880313,7.143719650704836,0.39587630000460194,True,True,False,-1.7830359411163954e-10,False,True,False,False,0.1914448327494593,29.4583808037806,29.451009174578314,train
phase6r_ic_0031,3,0.1914448327494593,0.03935203877622705,0.07522492756131302,29.4583808037806,29.451009174578314,25.0,7.143719650704836,29.45690647794014,6.98329410031042,0.5879634999946575,True,True,False,-5.9543481256696396e-12,False,True,False,False,0.1933846366662122,29.573525874682872,29.566083676644915,train
phase6r_ic_0031,4,0.1933846366662122,0.04547451733515985,0.07631905768366472,29.573525874682872,29.566083676644915,25.0,6.98329410031042,29.57203743507528,6.848934268280229,0.5080548000041745,True,True,False,2.7746693831431912e-11,False,True,False,False,0.19528711840740115,29.68694439830466,29.67944733912583,train
phase6r_ic_0031,5,0.19528711840740115,0.049747539999332846,0.07730909236801282,29.68694439830466,29.67944733912583,25.0,6.848934268280229,29.685444986468895,6.796086894146355,0.18724199999996927,True,True,False,-7.895934572843544e-09,False,True,False,False,0.1971749203224418,29.800380508759435,29.792779532481667,train
phase6r_ic_0031,6,0.1971749203224418,0.05282371393803611,0.07823989547294652,29.800380508759435,29.792779532481667,25.0,6.796086894146355,29.798860313503884,6.639351321231679,0.5686348999952315,True,True,False,-1.2222045597809483e-10,False,True,False,False,0.19901918457833948,29.90977929786831,29.902192016015483,train
phase6r_ic_0031,7,0.19901918457833948,0.05476585692390921,0.07906055821358529,29.90977929786831,29.902192016015483,25.0,6.639351321231679,29.908261841497747,6.590219906669457,0.186020399996778,True,True,False,-6.5363394696760224e-09,False,True,False,False,0.200849801219081,30.018161078614163,30.010504002271745,train
phase6r_ic_0032,0,0.18802083333333333,0.046406249999999996,0.02111111111111111,30.4432,31.685714285714283,25.0,0.24793388429752067,30.691702857142857,2.2479338842975225,1.486579199998232,True,True,False,-1.2239809166203486e-10,False,True,False,True,0.18864525941230487,30.675506411644463,30.670799526817333,test
phase6r_ic_0032,1,0.18864525941230487,0.03988475344628985,0.021564735853329978,30.675506411644463,30.670799526817333,25.0,2.2479338842975225,30.674565034679038,4.247933884297525,0.8154460000005201,True,True,False,-6.436096100514987e-11,False,True,False,True,0.18982524104683196,30.689275287347506,30.683689425874014,test
phase6r_ic_0032,2,0.18982524104683196,0.0395950763458601,0.023020866648247703,30.689275287347506,30.683689425874014,25.0,4.247933884297525,30.688158115052808,6.247933884297524,0.6781500000070082,True,True,False,-5.588418616753188e-11,False,True,False,True,0.19156077823691461,30.74901389946531,30.74207392097762,test
phase6r_ic_0032,3,0.19156077823691461,0.04396861698269833,0.025446745977271187,30.74901389946531,30.74207392097762,25.0,6.247933884297524,30.747625903767773,6.922177030897999,0.4504822999952012,True,True,False,-1.8484861641354655e-08,False,True,False,False,0.19348360518994184,30.830068823788366,30.82244710927592,test
phase6r_ic_0032,4,0.19348360518994184,0.04878879077173348,0.02813632156052783,30.830068823788366,30.82244710927592,25.0,6.922177030897999,30.828544480885878,6.802118690337469,0.3698757999954978,True,True,False,-8.317044830619125e-10,False,True,False,False,0.19537308260392447,30.910602013614263,30.90291795260916,test
phase6r_ic_0032,5,0.19537308260392447,0.05212013389571471,0.030676944175072846,30.910602013614263,30.90291795260916,25.0,6.802118690337469,30.90906520141324,6.688932888851883,0.3754456999959075,True,True,False,-9.056577709998237e-11,False,True,False,False,0.19723111951749445,30.990115823969713,30.98238784796851,test
phase6r_ic_0032,6,0.19723111951749445,0.05435317115801083,0.033076976768287546,30.990115823969713,30.98238784796851,25.0,6.688932888851883,30.988570228769472,6.639607111038593,0.12197440000454662,True,True,False,-8.15134626463987e-09,False,True,False,False,0.19907545482611627,31.069893562214663,31.062085387145267,test
phase6r_ic_0032,7,0.19907545482611627,0.055910923889407126,0.035373496519866404,31.069893562214663,31.062085387145267,25.0,6.639607111038593,31.068331927200784,6.501818810304735,0.3302680999986478,True,True,False,-4.0248693267130875e-10,False,True,False,False,0.2008815156067565,31.146935569261792,31.1391339713796,test
phase6r_ic_0033,0,0.19072916666666667,0.02390625,0.051111111111111114,32.1232,32.885714285714286,25.0,1.15702479338843,32.27570285714285,3.157024793388432,0.958362199999101,True,True,False,-4.083489102413296e-11,False,True,False,True,0.19160611799816346,32.265025449579156,32.25871982388801,train
phase6r_ic_0033,1,0.19160611799816346,0.0251346955525999,0.051046888959246105,32.265025449579156,32.25871982388801,25.0,3.157024793388432,32.26376432444093,5.157024793388433,0.5519621000057668,True,True,False,-1.6480328213219764e-10,False,True,False,True,0.1930386248852158,32.29396707213451,32.2864861700451,train
phase6r_ic_0033,2,0.1930386248852158,0.030644234518020914,0.05200209383448769,32.29396707213451,32.2864861700451,25.0,5.157024793388433,32.292470891716626,5.731244835195869,0.3177492000031634,True,True,False,-3.124103642448972e-08,False,True,False,False,0.1946306373394369,32.33927144705979,32.331281843780616,train
phase6r_ic_0033,3,0.1946306373394369,0.036084898031844836,0.053218172001852006,32.33927144705979,32.331281843780616,25.0,5.731244835195869,32.337673526403954,5.643843605765899,0.33763139999791747,True,True,False,-3.4145131166951614e-10,False,True,False,False,0.19619837167437187,32.38451412569308,32.37648227078229,train
phase6r_ic_0033,4,0.19619837167437187,0.03995550139043479,0.054350056164826334,32.38451412569308,32.37648227078229,25.0,5.643843605765899,32.38290775471092,5.56104034222905,0.35841549999895506,True,True,False,-1.9099388737231493e-10,False,True,False,False,0.19774310510276882,32.429229741940475,32.421171849064116,train
phase6r_ic_0033,5,0.19774310510276882,0.04266179505685486,0.055402836236628956,32.429229741940475,32.421171849064116,25.0,5.56104034222905,32.4276181633652,5.531554712058786,0.12274230000184616,True,True,False,-8.986731359073019e-10,False,True,False,False,0.1992796480783407,32.4743394396757,32.46622929531219,train
phase6r_ic_0033,6,0.1992796480783407,0.04461921769895436,0.056406217768139214,32.4743394396757,32.46622929531219,25.0,5.531554712058786,32.472717410803,5.434446751219119,0.3727580999984639,True,True,False,-3.165332884691452e-09,False,True,False,False,0.20078921662034602,32.51772595982017,32.50962462125724,train
phase6r_ic_0033,7,0.20078921662034602,0.04586106298106415,0.05732741782481755,32.51772595982017,32.50962462125724,25.0,5.434446751219119,32.51610569210758,5.407312393193806,0.12048489999870071,True,True,False,-1.5952181797729281e-09,False,True,False,False,0.20229124784067762,32.56095998356126,32.552823690561944,train
phase6r_ic_0034,0,0.19343749999999998,0.06890625,0.0811111111111111,25.7392,25.857142857142858,25.0,2.066115702479339,25.762788571428572,4.066115702479341,0.9896926000001258,True,True,False,-1.1881695627380395e-10,False,True,False,True,0.19456697658402203,25.831214078557696,25.828530724792497,train
phase6r_ic_0034,1,0.19456697658402203,0.060894316192664194,0.0805290420651622,25.831214078557696,25.828530724792497,25.0,4.066115702479341,25.830677407804657,6.066115702479342,0.8155616000003647,True,True,False,-1.1502407915031654e-09,False,True,False,True,0.19625200872359963,25.95251378547902,25.948216102283872,train
phase6r_ic_0034,2,0.19625200872359963,0.05948935751363646,0.08098332102072767,25.95251378547902,25.948216102283872,25.0,6.066115702479342,25.95165424883999,8.066115702479344,0.5606069999994361,True,True,False,-6.835989552200772e-10,False,True,False,True,0.1984925964187328,26.142543903002505,26.136128410286158,train
phase6r_ic_0034,3,0.1984925964187328,0.06302834238736948,0.08244008465215759,26.142543903002505,26.136128410286158,25.0,8.066115702479344,26.141260804459236,8.246129278999659,0.35461709999799496,True,True,False,-5.228457666817121e-10,False,True,False,False,0.2007831878851216,26.340862240659494,26.33402109290922,train
phase6r_ic_0034,4,0.2007831878851216,0.06608969328720028,0.08394081408502337,26.340862240659494,26.33402109290922,25.0,8.246129278999659,26.33949401110944,8.17101117795387,0.11803599999984726,True,True,False,-2.1927391458120837e-08,False,True,False,False,0.203052913212331,26.537517741139137,26.530542276468058,train
phase6r_ic_0034,5,0.203052913212331,0.06820806880436273,0.08535429634203134,26.537517741139137,26.530542276468058,25.0,8.17101117795387,26.536122648204923,7.995848243788773,0.35542169999826,True,True,False,-5.7276849929621676e-11,False,True,False,False,0.20527398216893897,26.728031498312507,26.721055100747513,train
phase6r_ic_0034,6,0.20527398216893897,0.0693912057493158,0.08663249304837825,26.728031498312507,26.721055100747513,25.0,7.995848243788773,26.72663621879951,7.924827789829798,0.11898949999886099,True,True,False,-1.7539058205784386e-08,False,True,False,False,0.20747532322166948,26.915977588231698,26.908902668918465,train
phase6r_ic_0034,7,0.20747532322166948,0.07011353438731781,0.0878327983029277,26.915977588231698,26.908902668918465,25.0,7.924827789829798,26.914562604369053,7.769175267513705,0.35168939999857685,True,True,False,-1.0716405540733831e-10,False,True,False,False,0.20963342746264552,27.097756758722824,27.090689756901504,train
phase6r_ic_0035,0,0.19614583333333335,0.012656249999999999,0.0044444444444444444,27.4192,27.057142857142857,25.0,2.975206611570248,27.346788571428572,4.97520661157025,0.9212925999963772,True,True,False,-2.074348515179736e-08,False,True,False,True,0.19752783516988065,27.381685537568814,27.378538821138932,train
phase6r_ic_0035,1,0.19752783516988065,0.020889419032097116,0.006829929223130665,27.381685537568814,27.378538821138932,25.0,4.97520661157025,27.381056194282838,6.9752066115702505,0.8749136000042199,True,True,False,-8.834035725158174e-10,False,True,False,True,0.1994653925619835,27.465341057410694,27.460725966946235,train
phase6r_ic_0035,2,0.1994653925619835,0.03164053327406991,0.010154795307394791,27.465341057410694,27.460725966946235,25.0,6.9752066115702505,27.464418039317803,8.97021301269487,0.6835320000027423,True,True,False,-2.6416557830089005e-09,False,True,False,True,0.2019571183988432,27.616872542177106,27.610199526864996,train
phase6r_ic_0035,3,0.2019571183988432,0.044264343531905,0.01438580775433824,27.616872542177106,27.610199526864996,25.0,8.97021301269487,27.615537939114684,8.730599800420347,0.3777888999975403,True,True,False,-2.870876869565109e-10,False,True,False,False,0.20438228501007108,27.76915299154701,27.762308870763725,train
phase6r_ic_0035,4,0.20438228501007108,0.053160685182062295,0.01835668651845342,27.76915299154701,27.762308870763725,25.0,8.730599800420347,27.767784167390353,8.515049534781625,0.3980079000029946,True,True,False,-2.382165575909312e-10,False,True,False,False,0.20674757654751041,27.920720803287274,27.91375801821319,train
phase6r_ic_0035,5,0.20674757654751041,0.059323021745251336,0.02208817159319991,27.920720803287274,27.91375801821319,25.0,8.515049534781625,27.91932824627246,8.328449528477702,0.36859459999686806,True,True,False,-4.751825599669246e-10,False,True,False,False,0.20906103474986534,28.07068982281947,28.06363508302541,train
phase6r_ic_0035,6,0.20906103474986534,0.06350597068762855,0.025602811280965056,28.07068982281947,28.06363508302541,25.0,8.328449528477702,28.06927887486066,8.164989558097753,0.4084683999972185,True,True,False,-1.723066134218243e-10,False,True,False,False,0.2113290874048925,28.21851995471934,28.211390568121466,train
phase6r_ic_0035,7,0.2113290874048925,0.06626087052580203,0.028919461651096937,28.21851995471934,28.211390568121466,25.0,8.164989558097753,28.217094077399768,8.09081056885662,0.1482428000017535,True,True,False,-2.4349439797788364e-08,False,True,False,False,0.21357653478513045,28.366375586271033,28.35911066112356,train
phase6r_ic_0036,0,0.19885416666666667,0.05765625,0.034444444444444444,29.0992,28.257142857142856,25.0,3.8842975206611574,28.93078857142857,5.884297520661164,1.083000999999058,True,True,False,-2.401804977125721e-09,False,True,False,True,0.20048869375573922,29.005675483276608,28.99992772268309,validation
phase6r_ic_0036,1,0.20048869375573922,0.05664903967216142,0.036312082329046785,29.005675483276608,28.99992772268309,25.0,5.884297520661164,29.004525931157907,7.59469715303846,0.9466810000012629,True,True,False,-1.0684772178137791e-08,False,True,False,False,0.20259833185380546,29.13118814876937,29.123865143959843,validation
phase6r_ic_0036,2,0.20259833185380546,0.0598209794706452,0.03898871313582398,29.13118814876937,29.123865143959843,25.0,7.59469715303846,29.129723547807462,7.529892337858725,0.15247809999709716,True,True,False,-1.7450531686336035e-08,False,True,False,False,0.2046899686143218,29.256600395616267,29.249157351262184,validation
phase6r_ic_0036,3,0.2046899686143218,0.0620457782808117,0.041544919446452284,29.256600395616267,29.249157351262184,25.0,7.529892337858725,29.255111786745452,7.356437484356736,0.5839696000039112,True,True,False,-2.99195335173863e-10,False,True,False,False,0.20673342347108756,29.37797861019102,29.370538187606932,validation
phase6r_ic_0036,4,0.20673342347108756,0.06331247117929553,0.04392936981565839,29.37797861019102,29.370538187606932,25.0,7.356437484356736,29.3764905256742,7.295644237699863,0.18638450000435114,True,True,False,-1.7356789783207205e-08,False,True,False,False,0.20875999131489306,29.498531717933197,29.491004969401935,validation
phase6r_ic_0036,5,0.20875999131489306,0.06412079702296286,0.04620498341064434,29.498531717933197,29.491004969401935,25.0,7.295644237699863,29.497026368226948,7.145398691229817,0.4547999000060372,True,True,False,2.9963587167003425e-11,False,True,False,False,0.2107448242846791,29.61497433808811,29.607457041150404,validation
phase6r_ic_0036,6,0.2107448242846791,0.06438082407504259,0.04832981535352893,29.61497433808811,29.607457041150404,25.0,7.145398691229817,29.613470878700568,7.088212544379898,0.15880830000241986,True,True,False,-7.97129473539826e-09,False,True,False,False,0.21271377221367352,29.73007885171637,29.7224946700985,validation
phase6r_ic_0036,7,0.21271377221367352,0.06444414922998659,0.0503561285210522,29.73007885171637,29.7224946700985,25.0,7.088212544379898,29.728562015392797,6.960433354209288,0.44990900000266265,True,True,False,-1.341149413747189e-10,False,True,False,False,0.2146472259231761,29.841364579263,29.83378642969877,validation
phase6r_ic_0037,0,0.2015625,0.03515625,0.06444444444444444,30.7792,29.457142857142856,25.0,4.793388429752067,30.51478857142857,6.593981544078978,1.1398692000002484,True,True,False,-9.503082765149884e-10,False,True,False,False,0.20339416154002193,30.60507169145864,30.59743799360944,train
phase6r_ic_0037,1,0.20339416154002193,0.04144131271001068,0.0656928042782531,30.60507169145864,30.59743799360944,25.0,6.593981544078978,30.6035449518888,6.477265943595791,0.47484699999768054,True,True,False,-1.7359980120090768e-10,False,True,False,False,0.20519340207990966,30.692953635740782,30.68526035030868,train
phase6r_ic_0037,2,0.20519340207990966,0.04587649190740055,0.0668410041108548,30.692953635740782,30.68526035030868,25.0,6.477265943595791,30.69141497865436,6.43078235255752,0.1680527999997139,True,True,False,-3.5690135291588376e-09,False,True,False,False,0.20697973051117563,30.78134713869307,30.77355875905396,train
phase6r_ic_0037,3,0.20697973051117563,0.049088612055160824,0.06792804124694767,30.78134713869307,30.77355875905396,25.0,6.43078235255752,30.779789462765248,6.2778649491204535,0.4276121000002604,True,True,False,-1.3156409295334015e-10,False,True,False,False,0.20872358188593132,30.866376902172,30.858605444635174,train
