trajectory_id,split,step_index,state_soc,state_polarization_1_v,state_polarization_2_v,state_previous_current_a,teacher_current_a,terminal_voltage_v,next_soc,next_polarization_1_v,next_polarization_2_v,teacher_objective,teacher_solve_time_s,teacher_optimizer_success,teacher_prediction_feasible,teacher_used_fallback,minimum_prediction_margin,minimum_slew_margin_a,maximum_prediction_current_step_a,plan_block_00_a,plan_block_01_a,plan_block_02_a
global_001,train,2,0.2780039682539683,0.0576764610833085,0.06202089431273161,6.857142857142857,8.857142857142858,3.8689906791046367,0.2804642857142857,0.0634872947183528,0.06449963446145196,14.502149236583557,0.0028835000011895318,True,True,False,-8.881784197001252e-16,-8.881784197001252e-16,2.000000000000001,8.857142857142858,10.0,10.0
global_001,train,3,0.2804642857142857,0.0634872947183528,0.06449963446145196,8.857142857142858,10.0,3.904038174092422,0.2832420634920635,0.07045852293690519,0.06747871079716873,13.972947976820384,0.002919300000939984,True,True,False,0.045624350716099826,0.8571428571428577,1.1428571428571423,10.0,10.0,10.0
global_001,train,4,0.2832420634920635,0.07045852293690519,0.06747871079716873,10.0,10.0,3.916662288688841,0.28601984126984126,0.07567503399326841,0.07036044393162026,13.789419758125499,0.0028927000021212734,True,True,False,0.04288882067304467,2.0,0.0,10.0,10.0,10.0
global_001,train,5,0.28601984126984126,0.07567503399326841,0.07036044393162026,10.0,10.0,3.927434342921806,0.288797619047619,0.07957850505289332,0.0731480146154033,13.607126107331851,0.003116699997917749,True,True,False,0.04016655342101316,2.0,0.0,10.0,10.0,10.0
global_001,train,6,0.288797619047619,0.07957850505289332,0.0731480146154033,10.0,10.0,3.9367991947073633,0.2915753968253968,0.08249943939937432,0.07584449966607941,13.426067024439435,0.002904199998738477,True,True,False,0.03745711557923759,2.0,0.0,10.0,10.0,10.0
global_001,train,7,0.2915753968253968,0.08249943939937432,0.07584449966607941,10.0,10.0,3.9450904241466693,0.29435317460317456,0.08468514984172923,0.07845287536425263,13.246242509448251,0.002955100000690436,True,True,False,0.03476008793063645,2.0,0.0,10.0,10.0,10.0
global_002,train,0,0.6242500000000001,0.009999999999999998,0.09,4.285714285714286,6.285714285714289,4.100747419946624,0.6259960317460318,0.021909583665473235,0.09025651137356691,1.1255307829880115,0.017452500000217697,True,True,False,-1.3322676295501878e-14,-3.552713678800501e-15,2.0000000000000036,6.285714285714289,5.630576532115235,4.955926904719056
global_002,train,1,0.6259960317460318,0.021909583665473235,0.09025651137356691,6.285714285714289,6.484750563428589,4.119035155026305,0.6277973513469842,0.031278242760772096,0.0906058837176398,1.0833597003506539,0.017396600000211038,True,True,False,-4.440892098500626e-14,1.0569028850935593,0.9430971149064407,6.484750563428589,5.5416534485221485,4.902586462575259
global_002,train,2,0.6277973513469842,0.031278242760772096,0.0906058837176398,6.484750563428589,6.43602575259586,4.12964670280481,0.6295851362782608,0.03817690020887582,0.09091905552962432,1.0576715568080186,0.023932200001581805,True,True,False,-3.375077994860476e-14,1.0704840841886618,0.9295159158113382,6.43602575259586,5.506509836784522,4.877828154168521
global_002,train,3,0.6295851362782608,0.03817690020887582,0.09091905552962432,6.43602575259586,6.388225558921957,4.137757253914276,0.6313596433779614,0.04322939847254616,0.09119768000448214,1.0324374753229657,0.017861399999674177,True,True,False,-8.881784197001252e-16,1.083481965139148,0.9165180348608519,6.388225558921957,5.471707524061105,4.853251899539237
global_002,train,4,0.6313596433779614,0.04322939847254616,0.09119768000448214,6.388225558921957,6.341281350014986,4.143991114993683,0.6331211104196321,0.04690239606335711,0.0914433214071401,1.0076533742827891,0.013252400000055786,True,True,False,-2.673417043297377e-13,1.0959642247628443,0.9040357752371557,6.341281350014986,5.4372455747778305,4.82885857865492
global_002,train,5,0.6331211104196321,0.04690239606335711,0.0914433214071401,6.341281350014986,6.295136835861724,4.148815562737287,0.6348697595407049,0.049544960400586806,0.09165746425646218,0.9833146094965849,0.015539899999566842,True,True,False,-1.269091498556918e-10,1.1079844774770429,0.8920155225229571,6.295136835861724,5.403121313338767,4.804648068415548
global_002,train,6,0.6348697595407049,0.049544960400586806,0.09165746425646218,6.295136835861724,6.249745148163922,4.152580387287401,0.6366057998596393,0.051418188108960004,0.09184152072349226,0.9594161462611092,0.018728000002738554,True,True,False,-4.440892098500626e-15,1.1195856851280688,0.8804143148719312,6.249745148163922,5.369330833291991,4.780619509968137
global_002,train,7,0.6366057998596393,0.051418188108960004,0.09184152072349226,6.249745148163922,6.205066647951988,4.155547475951685,0.6383294294840703,0.05271736460481914,0.09199683667276594,0.935859390211897,0.020561799999995856,True,True,False,-8.881784197001252e-16,1.1330008128505762,0.8669991871494238,6.205066647951988,5.338067460802564,4.7563062907757505
global_003,validation,0,0.187375,0.039999999999999994,0.12,5.7142857142857135,7.7142857142857135,3.7859224000304503,0.18951785714285715,0.04763711793664312,0.12000290565551493,21.814136208427826,0.0030383999983314425,True,True,False,0.0,0.0,2.0,7.7142857142857135,9.714285714285714,10.0
global_003,validation,1,0.18951785714285715,0.04763711793664312,0.12000290565551493,7.7142857142857135,9.714285714285714,3.840300418950207,0.19221626984126985,0.057942212190155565,0.12102304489462312,20.774379468694896,0.0029820000017934944,True,True,False,0.0,0.0,2.0,9.714285714285714,10.0,10.0
