role,trajectory_id,ambient_temperature_c,target_reached,charge_time_s,maximum_voltage_v,maximum_temperature_c,minimum_current_a,maximum_current_a,maximum_current_step_a,guard_exceedance_count,maximum_positive_residual_growth_v,empty_voltage_slew_count,empty_thermal_slew_count,solver_failure_count,prediction_infeasible_count,sustained_oscillation_count,voltage_intervention_fraction,thermal_intervention_fraction,both_layers_fraction,maximum_voltage_correction_a,maximum_thermal_correction_a,teacher_retry_count,alternative_selected_count,total_thermal_supervisor_time_s
legacy_phase7c,r2f_legacy_phase7c_15c_000,15.0,True,1040.0,4.186332868208334,20.88111716416455,0.0820876764722364,6.980084631522823,2.0,0,0.0082955802430877,0,0,0,0,0,0.5192307692307693,0.0,0.0,0.8787585512075382,0.0,2,1,0.068004700042355
legacy_phase7c,r2f_legacy_phase7c_15c_001,15.0,True,1210.0,4.186376694460721,23.391602703492534,0.0829813788112833,8.274844791112693,2.0,0,0.002265888904942,0,0,0,0,0,0.48760330578512395,0.0,0.0,0.8273582746167771,0.0,2,1,0.07625150000238731
legacy_phase7c,r2f_legacy_phase7c_15c_002,15.0,True,810.0,4.187275120748523,18.75857892001943,0.085010584900281,5.220759166380025,0.5185517528023489,0,0.006257749482029,0,0,0,0,0,0.43209876543209874,0.0,0.0,0.8351217340204551,0.0,0,0,0.0547821999498328
legacy_phase7c,r2f_legacy_phase7c_15c_003,15.0,True,1450.0,4.186234600556623,29.06215827128335,0.0826232632415028,10.0,1.9999999999999984,0,0.0095478157982169,0,0,0,0,0,0.4,0.0,0.0,0.6469929217938217,0.0,7,5,0.09213909998651121
legacy_phase7c,r2f_legacy_phase7c_15c_004,15.0,True,1185.0,4.186128688527022,23.23390458237975,0.0851817527474438,8.642406385069942,1.0830561143494073,0,0.0020917936750501,0,0,0,0,0,0.5147679324894515,0.0,0.0,0.8359045735313719,0.0,0,0,0.07980339997446839
legacy_phase7c,r2f_legacy_phase7c_15c_005,15.0,True,1325.0,4.186253740199,26.171171407321594,0.0838435759063606,9.837548144916331,0.8496264456243718,0,0.0073492253669522,0,0,0,0,0,0.45660377358490567,0.0,0.0,0.7525944937477931,0.0,0,0,0.08643199998185509
legacy_phase7c,r2f_legacy_phase7c_15c_006,15.0,True,1025.0,4.186527723096802,20.644147494554147,0.082657319522286,6.620574760516451,2.0,0,0.0113871030756591,0,0,0,0,0,0.5024390243902439,0.0,0.0,0.8725023457083672,0.0,3,3,0.06753689997275569
legacy_phase7c,r2f_legacy_phase7c_15c_007,15.0,True,1395.0,4.1862877444837565,27.5453678205036,0.0847524352129815,9.912913059545744,2.0,0,0.0049103544909261,0,0,0,0,0,0.4229390681003584,0.0,0.0,0.7051929828178043,0.0,3,1,0.08659960003568261
legacy_phase7c,r2f_legacy_phase7c_15c_008,15.0,True,1120.0,4.186664053423224,21.751330939341244,0.0832251200002682,6.994209344799383,2.0000000000000004,0,0.0070809475869397,0,0,0,0,0,0.48214285714285715,0.0,0.0,0.8512784197686698,0.0,1,0,0.0718963999242874
legacy_phase7c,r2f_legacy_phase7c_15c_009,15.0,True,1260.0,4.1862008010827285,24.66816265930157,0.0838014964985525,9.166608035958609,1.9999999999999984,0,0.0061268801812808,0,0,0,0,0,0.4880952380952381,0.0,0.0,0.7982188977214371,0.0,2,1,0.0799426999510489
legacy_phase7c,r2f_legacy_phase7c_15c_010,15.0,True,910.0,4.186696075692248,19.63813381093962,0.0831037781456364,6.118131523075553,0.2167289517266128,0,0.0025551704658415,0,0,0,0,0,0.4945054945054945,0.0,0.0,0.8781052724604543,0.0,0,0,0.05791579991636331
legacy_phase7c,r2f_legacy_phase7c_15c_011,15.0,True,1415.0,4.18622947308368,28.41215589984228,0.0845328226699895,10.0,1.9999999999999991,0,0.0062007422156558,0,0,0,0,0,0.4169611307420495,0.0,0.0,0.6741812331459207,0.0,6,1,0.0853633000660782
legacy_phase7c,r2f_legacy_phase7c_15c_012,15.0,True,1160.0,4.186542085520636,22.418761430265818,0.0819754947436312,7.584025057683997,1.6079782742610256,0,0.0095430565355227,0,0,0,0,0,0.4827586206896552,0.0,0.0,0.8430569214567707,0.0,0,0,0.07491160004427651
legacy_phase7c,r2f_legacy_phase7c_15c_013,15.0,True,1310.0,4.186474019731627,25.16242085391417,0.0848638700481815,8.7438333831709,2.0,0,0.0038847992931327,0,0,0,0,0,0.44656488549618323,0.0,0.0,0.7784806811568643,0.0,3,1,0.0791308998886833
legacy_phase7c,r2f_legacy_phase7c_15c_014,15.0,True,965.0,4.186506704939182,20.15478247977734,0.0844223594589897,6.524962297823032,2.0,0,0.0050089809147255,0,0,0,0,0,0.5181347150259067,0.0,0.0,0.8889631228940633,0.0,2,0,0.0636710000544459
legacy_phase7c,r2f_legacy_phase7c_15c_015,15.0,True,1360.0,4.186257771040784,26.889628994631263,0.0836957091927187,9.839965945134066,2.000000000000001,0,0.0061177209207414,0,0,0,0,0,0.4411764705882353,0.0,0.0,0.729310812360989,0.0,3,2,0.0841130000044228
legacy_phase7c,r2f_legacy_phase7c_15c_016,15.0,True,1070.0,4.186502763156195,21.215826493828047,0.0824450229396338,6.991322552005326,1.880951873121528,0,0.0052187608738512,0,0,0,0,0,0.5,0.0,0.0,0.8638588291320324,0.0,0,0,0.0648143999787754
legacy_phase7c,r2f_legacy_phase7c_15c_017,15.0,True,1235.0,4.186520020573077,23.77201468203816,0.0834199472623053,8.305468742075659,1.7665266346204325,0,0.0084663995739378,0,0,0,0,0,0.46963562753036436,0.0,0.0,0.8142803996053334,0.0,0,0,0.0779550999650252
legacy_phase7c,r2f_legacy_phase7c_15c_018,15.0,True,1425.0,4.186186166194569,28.894304617273008,0.0841511281101765,10.0,0.6039150354019167,0,0.0029548189270318,0,0,0,0,0,0.41754385964912283,0.0,0.0,0.6572863223080723,0.0,11,4,0.0975102000447662
