time_s,charge_current_a,ann_unclipped_current_a,ann_requested_current_a,safety_filtered_current_a,safety_filter_intervened,safety_override,target_current_cap_active,ann_inference_time_s,soc,terminal_voltage_v,average_temperature_c,source,anchor_temperature_c
160.0,3.9139614407084817,3.9139614407084817,3.9139614407084817,3.9139614407084817,False,False,False,9.84e-05,0.13204809836426332,3.610745022074961,16.936545538586927,chen2020_dfn,15.0
165.0,3.920070364661311,3.920070364661311,3.920070364661311,3.920070364661311,False,False,False,9.61e-05,0.13313700679889146,3.6127582297756984,16.998804563012754,chen2020_dfn,15.0
170.0,3.9300059450532374,3.9300059450532374,3.9300059450532374,3.9300059450532374,False,False,False,9.83e-05,0.1342286751169618,3.6148307761012317,17.06084641551763,chen2020_dfn,15.0
175.0,3.943146899694034,3.943146899694034,3.943146899694034,3.943146899694034,False,False,False,8.76e-05,0.13532399370021014,3.6169513649322673,17.12273677481852,chen2020_dfn,15.0
180.0,3.9589917515902915,3.9589917515902915,3.9589917515902915,3.9589917515902915,False,False,False,9.230000000000001e-05,0.13642371363120748,3.6191106841868024,17.184560958727445,chen2020_dfn,15.0
185.0,3.9771455247644867,3.9771455247644867,3.9771455247644867,3.9771455247644867,False,False,False,9.350000000000001e-05,0.13752847627697537,3.6213007925058593,17.246392647443997,chen2020_dfn,15.0
190.0,3.9972980803654043,3.9972980803654043,3.9972980803654043,3.9972980803654043,False,False,False,8.620000000000001e-05,0.13863883685485465,3.6235151162652324,17.308296245658084,chen2020_dfn,15.0
195.0,4.01920486002419,4.01920486002419,4.01920486002419,4.01920486002419,False,False,False,8.92e-05,0.1397552826493058,3.625748284788394,17.370328730766232,chen2020_dfn,15.0
200.0,4.042669809964942,4.042669809964942,4.042669809964942,4.042669809964942,False,False,False,9.470000000000001e-05,0.14087824648540717,3.6279959137453957,17.432541038715442,chen2020_dfn,15.0
205.0,4.067531669356567,4.067531669356567,4.067531669356567,4.067531669356567,False,False,False,9.350000000000001e-05,0.14200811639356176,3.6302543982118687,17.4949790743363,chen2020_dfn,15.0
210.0,4.093653198141638,4.093653198141638,4.093653198141638,4.093653198141638,False,False,False,8.960000000000001e-05,0.14314524228193445,3.6325207286565195,17.557684422702494,chen2020_dfn,15.0
215.0,4.12091295718167,4.12091295718167,4.12091295718167,4.12091295718167,False,False,False,8.81e-05,0.14428994032559603,3.6347923364549306,17.620694828704927,chen2020_dfn,15.0
220.0,4.149199098877436,4.149199098877436,4.149199098877436,4.149199098877436,False,False,False,9.39e-05,0.14544249563083977,3.637066967064028,17.684044498084916,chen2020_dfn,15.0
225.0,4.178404712296516,4.178404712296516,4.178404712296516,4.178404712296516,False,False,False,9.39e-05,0.14660316360647768,3.639342577334637,17.747764261402267,chen2020_dfn,15.0
230.0,4.2084243340669625,4.2084243340669625,4.2084243340669625,4.2084243340669625,False,False,False,8.72e-05,0.14777217036594076,3.6416172525374537,17.811881632282905,chen2020_dfn,15.0
235.0,4.239151329582127,4.239151329582127,4.239151329582127,4.239151329582127,False,False,False,0.0001016,0.14894971240193577,3.6438891391383947,17.876420783582603,chen2020_dfn,15.0
240.0,4.270475926831817,4.270475926831817,4.270475926831817,4.270475926831817,False,False,False,9.970000000000001e-05,0.15013595571494462,3.6461563900283327,17.94140245943521,chen2020_dfn,15.0
245.0,4.302283755127457,4.302283755127457,4.302283755127457,4.302283755127457,False,False,False,9.530000000000001e-05,0.15133103453581337,3.648417119813761,18.0068438373587,chen2020_dfn,15.0
250.0,4.334454797788423,4.334454797788423,4.334454797788423,4.334454797788423,False,False,False,9.400000000000001e-05,0.15253504975742127,3.650669368608432,18.072758352344636,chen2020_dfn,15.0
255.0,4.3668627149180335,4.3668627149180335,4.3668627149180335,4.3668627149180335,False,False,False,9.82e-05,0.15374806717823183,3.6529110735902908,18.139155493936244,chen2020_dfn,15.0
260.0,4.3993745302417775,4.3993745302417775,4.3993745302417775,4.3993745302417775,False,False,False,9.340000000000001e-05,0.15497011565885455,3.6551400483049052,18.20604058746767,chen2020_dfn,15.0
265.0,4.4318507062622245,4.4318507062622245,4.4318507062622245,4.4318507062622245,False,False,False,9.300000000000001e-05,0.15620118529948293,3.657353970319832,18.273414571712067,chen2020_dfn,15.0
270.0,4.464145655013298,4.464145655013298,4.464145655013298,4.464145655013298,False,False,False,9.82e-05,0.15744122575920882,3.6595503783918213,18.341273786979457,chen2020_dfn,15.0
275.0,4.496108747266807,4.496108747266807,4.496108747266807,4.496108747266807,False,False,False,9.26e-05,0.15869014485567184,3.66172668069418,18.409609789995102,chen2020_dfn,15.0
280.0,4.527585889917779,4.527585889917779,4.527585889917779,4.527585889917779,False,False,False,0.00011710000000000001,0.15994780760287122,3.6638801759287296,18.478409214427074,chen2020_dfn,15.0
285.0,4.55842173753164,4.55842173753164,4.55842173753164,4.55842173753164,False,False,False,9.48e-05,0.1612140358632967,3.666008089187578,18.547653698374006,chen2020_dfn,15.0
290.0,4.588462587305414,4.588462587305414,4.588462587305414,4.588462587305414,False,False,False,9.130000000000001e-05,0.16248860880421484,3.6681076242258,18.61731990204447,chen2020_dfn,15.0
295.0,4.617559974852814,4.617559974852814,4.617559974852814,4.617559974852814,False,False,False,9.31e-05,0.1637712643527851,3.670176033259838,18.68737963975218,chen2020_dfn,15.0
300.0,4.645574940335953,4.645574940335953,4.645574940335953,4.645574940335953,False,False,False,0.0001474,0.16506170183621172,3.672210707655341,18.757800007534854,chen2020_dfn,15.0
305.0,4.672382877897046,4.672382877897046,4.672382877897046,4.672382877897046,False,False,False,9.300000000000001e-05,0.16635958596896092,3.6742092652763496,18.82854422314648,chen2020_dfn,15.0
310.0,4.69787877161538,4.69787877161538,4.69787877161538,4.69787877161538,False,False,False,0.00010570000000000001,0.16766455229440963,3.676169699859697,18.89957183083743,chen2020_dfn,15.0
315.0,4.721982653209414,4.721982653209414,4.721982653209414,4.721982653209414,False,False,False,9.580000000000001e-05,0.16897621414252334,3.6780904862979904,18.97083961306714,chen2020_dfn,15.0
320.0,4.744644902439888,4.744644902439888,4.744644902439888,4.744644902439888,False,False,False,0.00010910000000000001,0.17029417105986777,3.6799707183154897,19.042302553195555,chen2020_dfn,15.0
325.0,4.765851126882719,4.765851126882719,4.765851126882719,4.765851126882719,False,False,False,0.00010690000000000001,0.17161801859511297,3.68181023897678,19.113914965174615,chen2020_dfn,15.0
330.0,4.785626292350148,4.785626292350148,4.785626292350148,4.785626292350148,False,False,False,9.360000000000001e-05,0.17294735923187687,3.683606058804638,19.185604033092716,chen2020_dfn,15.0
335.0,4.8040377518435236,4.8040377518435236,4.8040377518435236,4.8040377518435236,False,False,False,9.38e-05,0.17428181416294453,3.6853647547399286,19.25735375210354,chen2020_dfn,15.0
340.0,4.821197166743799,4.821197166743799,4.821197166743799,4.821197166743799,False,False,False,9.1e-05,0.17562103559815112,3.6870888882896184,19.329127462433007,chen2020_dfn,15.0
345.0,4.837262268852051,4.837262268852051,4.837262268852051,4.837262268852051,False,False,False,0.0001552,0.17696471956172116,3.688781708194026,19.400887898167696,chen2020_dfn,15.0
350.0,4.852436703068132,4.852436703068132,4.852436703068132,4.852436703068132,False,False,False,8.740000000000001e-05,0.17831261864590678,3.6904481922526173,19.472606928016205,chen2020_dfn,15.0
355.0,4.866970287226402,4.866970287226402,4.866970287226402,4.866970287226402,False,False,False,0.0001,0.179664554836803,3.6920945657633615,19.544264393018523,chen2020_dfn,15.0
360.0,4.8811596092108385,4.8811596092108385,4.8811596092108385,4.8811596092108385,False,False,False,9.27e-05,0.18102043250602823,3.6937283581272236,19.615849652924624,chen2020_dfn,15.0
365.0,4.895350029815946,4.895350029815946,4.895350029815946,4.895350029815946,False,False,False,0.00017580000000000002,0.18238025195875487,3.695358484366583,19.6873631963785,chen2020_dfn,15.0
370.0,4.909940165775882,4.909940165775882,4.909940165775882,4.909940165775882,False,False,False,9.04e-05,0.18374412422702596,3.6969953809074574,19.75881839453217,chen2020_dfn,15.0
375.0,4.92539015769701,4.92539015769701,4.92539015769701,4.92539015769701,False,False,False,0.00010120000000000001,0.18511228815971953,3.698651225890636,19.830243522497597,chen2020_dfn,15.0
380.0,4.94223528439361,4.94223528439361,4.94223528439361,4.94223528439361,False,False,False,0.00011300000000000001,0.18648513129427333,3.700340281080174,19.90168422693381,chen2020_dfn,15.0
385.0,4.961106816881764,4.961106816881764,4.961106816881764,4.961106816881764,False,False,False,0.00017010000000000001,0.18786321652118493,3.7020794009487363,19.973206684711272,chen2020_dfn,15.0
390.0,4.982762404709196,4.982762404709196,4.982762404709196,4.982762404709196,False,False,False,0.00022600000000000002,0.18924731718915971,3.703888764244147,20.044901780913506,chen2020_dfn,15.0
395.0,5.008128656399107,5.008128656399107,5.008128656399107,5.008128656399107,False,False,False,8.900000000000001e-05,0.19063846403815943,3.705792891852542,20.11689073629026,chen2020_dfn,15.0
400.0,5.03835860820077,5.03835860820077,5.03835860820077,5.03835860820077,False,False,False,9.39e-05,0.19203800809599297,3.707821645312255,20.18933012763017,chen2020_dfn,15.0
405.0,5.0749053098119346,5.0749053098119346,5.0749053098119346,5.0749053098119346,False,False,False,8.53e-05,0.1934477040153852,3.7100173384704247,20.262454198000682,chen2020_dfn,15.0
410.0,5.1196158641837615,5.1196158641837615,5.1196158641837615,5.1196158641837615,False,False,False,9.09e-05,0.19486981953321403,3.712422169925973,20.33650760876725,chen2020_dfn,15.0
415.0,5.174814149567598,5.174814149567598,5.174814149567598,5.174814149567598,False,False,False,8.730000000000001e-05,0.1963072679080939,3.7150961483585414,20.41183877144715,chen2020_dfn,15.0
420.0,5.243374599015203,5.243374599015203,5.243374599015203,5.243374599015203,False,False,False,8.900000000000001e-05,0.1977637608522648,3.7181120436181105,20.488895670310455,chen2020_dfn,15.0
425.0,5.328690286438139,5.328690286438139,5.328690286438139,5.328690286438139,False,False,False,9.14e-05,0.19924395259849764,3.721555688044492,20.568247667502874,chen2020_dfn,15.0
430.0,5.434327805394734,5.434327805394734,5.434327805394734,5.434327805394734,False,False,False,9.06e-05,0.20075348809999616,3.725520818205074,20.65060290464993,chen2020_dfn,15.0
435.0,5.562675592868075,5.562675592868075,5.562675592868075,5.562675592868075,False,False,False,8.840000000000001e-05,0.20229867576468175,3.7300757318984505,20.73676591748614,chen2020_dfn,15.0
440.0,5.710919924345359,5.710919924345359,5.710919924345359,5.710919924345359,False,False,False,8.850000000000001e-05,0.20388504241033323,3.735188796119239,20.82748745801439,chen2020_dfn,15.0
445.0,5.864009997885575,5.864009997885575,5.864009997885575,5.864009997885575,False,False,False,9.340000000000001e-05,0.20551393407641255,3.7405836604284337,20.92304388960673,chen2020_dfn,15.0
450.0,5.994479766080218,5.994479766080218,5.994479766080218,5.994479766080218,False,False,False,0.00010470000000000001,0.20717906734476815,3.745720445028411,21.02277485546921,chen2020_dfn,15.0
455.0,6.080948326723794,6.080948326723794,6.080948326723794,6.080948326723794,False,False,False,9.5e-05,0.208868219657747,3.7501254573016274,21.125228036741532,chen2020_dfn,15.0
460.0,6.123525614902524,6.123525614902524,6.123525614902524,6.123525614902524,False,False,False,8.88e-05,0.21056919899521997,3.753700999152935,21.22888374671504,chen2020_dfn,15.0
465.0,6.13510128357277,6.13510128357277,6.13510128357277,6.13510128357277,False,False,False,0.0001027,0.2122733937962124,3.7566031853982964,21.33262137498997,chen2020_dfn,15.0
470.0,6.128211666220566,6.128211666220566,6.128211666220566,6.128211666220566,False,False,False,0.0001072,0.213975674814607,3.75901543534418,21.435731132473336,chen2020_dfn,15.0
475.0,6.111065887086185,6.111065887086185,6.111065887086185,6.111065887086185,False,False,False,9.28e-05,0.21567319311657535,3.7610744399325506,21.53776238375275,chen2020_dfn,15.0
480.0,6.088443528684347,6.088443528684347,6.088443528684347,6.088443528684347,False,False,False,9.070000000000001e-05,0.21736442743009876,3.762884648056171,21.638489273612265,chen2020_dfn,15.0
485.0,6.063095735463536,6.063095735463536,6.063095735463536,6.063095735463536,False,False,False,8.86e-05,0.2190486206899497,3.7645110645884117,21.73776710875478,chen2020_dfn,15.0
490.0,6.036611741386335,6.036611741386335,6.036611741386335,6.036611741386335,False,False,False,0.0001033,0.22072545728477927,3.766000055877716,21.835518254001784,chen2020_dfn,15.0
495.0,6.009885063525523,6.009885063525523,6.009885063525523,6.009885063525523,False,False,False,9.17e-05,0.22239486980242523,3.767384876347692,21.93170482209348,chen2020_dfn,15.0
500.0,5.983373250400733,5.983373250400733,5.983373250400733,5.983373250400733,False,False,False,9.510000000000001e-05,0.22405691792753651,3.768689205065801,22.026312456834944,chen2020_dfn,15.0
505.0,5.957258052679772,5.957258052679772,5.957258052679772,5.957258052679772,False,False,False,9.88e-05,0.22571171183105865,3.769929571155356,22.119339509407325,chen2020_dfn,15.0
510.0,5.9315509608476775,5.9315509608476775,5.9315509608476775,5.9315509608476775,False,False,False,9.240000000000001e-05,0.22735936487573857,3.771117175733342,22.210789983886514,chen2020_dfn,15.0
515.0,5.906163735775508,5.906163735775508,5.906163735775508,5.906163735775508,False,False,False,0.0001005,0.22899996591345403,3.772259288975752,22.3006690830544,chen2020_dfn,15.0
520.0,5.880954656598703,5.880954656598703,5.880954656598703,5.880954656598703,False,False,False,9.080000000000001e-05,0.23063356442917593,3.773360310924498,22.3889805213592,chen2020_dfn,15.0
525.0,5.855757799053873,5.855757799053873,5.855757799053873,5.855757799053873,False,False,False,9.37e-05,0.23226016381780204,3.7744225631234345,22.475725008145275,chen2020_dfn,15.0
530.0,5.83040075412607,5.83040075412607,5.83040075412607,5.83040075412607,False,False,False,9.6e-05,0.2338797195828371,3.7754468704879134,22.56089948412216,chen2020_dfn,15.0
535.0,5.804714748519692,5.804714748519692,5.804714748519692,5.804714748519692,False,False,False,8.960000000000001e-05,0.23549214034631477,3.7764329846468843,22.644496828784042,chen2020_dfn,15.0
540.0,5.778539958379971,5.778539958379971,5.778539958379971,5.778539958379971,False,False,False,9.03e-05,0.23709729033475363,3.7773798903927336,22.72650585339329,chen2020_dfn,15.0
545.0,5.75172790377339,5.75172790377339,5.75172790377339,5.75172790377339,False,False,False,9.31e-05,0.2386949925302462,3.7782860273913235,22.806911461058064,chen2020_dfn,15.0
550.0,5.7241421533076515,5.7241421533076515,5.7241421533076515,5.7241421533076515,False,False,False,9.04e-05,0.2402850320172761,3.7791494511086956,22.885694900118892,chen2020_dfn,15.0
555.0,5.695658113468811,5.695658113468811,5.695658113468811,5.695658113468811,False,False,False,9.400000000000001e-05,0.24186715927101748,3.7799679503929298,22.96283406609416,chen2020_dfn,15.0
560.0,5.666162376472261,5.666162376472261,5.666162376472261,5.666162376472261,False,False,False,8.16e-05,0.24344109326448202,3.780739134242439,23.038303825932076,chen2020_dfn,15.0
565.0,5.63555190911747,5.63555190911747,5.63555190911747,5.63555190911747,False,False,False,9.28e-05,0.24500652435034795,3.781460952828132,23.112073159988313,chen2020_dfn,15.0
570.0,5.603733713742159,5.603733713742159,5.603733713742159,5.603733713742159,False,False,False,9.920000000000001e-05,0.24656311704860964,3.7821262026625346,23.18414514580553,chen2020_dfn,15.0
575.0,5.570618167395165,5.570618167395165,5.570618167395165,5.570618167395165,False,False,False,0.0001099,0.24811051098399717,3.782737566525501,23.254456067381113,chen2020_dfn,15.0
580.0,5.536131269644827,5.536131269644827,5.536131269644827,5.536131269644827,False,False,False,9.010000000000001e-05,0.24964832522556518,3.7832917846291303,23.32297213324989,chen2020_dfn,15.0
585.0,5.500205383378358,5.500205383378358,5.500205383378358,5.500205383378358,False,False,False,8.78e-05,0.25117616005428145,3.7837861078028423,23.389658099205747,chen2020_dfn,15.0
590.0,5.462780262391458,5.462780262391458,5.462780262391458,5.462780262391458,False,False,False,9.21e-05,0.2526935990160568,3.784217939069473,23.45447764666625,chen2020_dfn,15.0
595.0,5.423803516287974,5.423803516287974,5.423803516287974,5.423803516287974,False,False,False,9.37e-05,0.25420021110391466,3.784584811523091,23.517393732691744,chen2020_dfn,15.0
600.0,5.383231103195397,5.383231103195397,5.383231103195397,5.383231103195397,False,False,False,8.93e-05,0.2556955530770245,3.78488440101318,23.57836895165883,chen2020_dfn,15.0
605.0,5.34102800578626,5.34102800578626,5.34102800578626,5.34102800578626,False,False,False,9.04e-05,0.2571791719675206,3.785114751027889,23.63736543910693,chen2020_dfn,15.0
610.0,5.29716923233386,5.29716923233386,5.29716923233386,5.29716923233386,False,False,False,0.0001461,0.2586506078653911,3.7852736341322943,23.694346754661012,chen2020_dfn,15.0
615.0,5.251640504189197,5.251640504189197,5.251640504189197,5.251640504189197,False,False,False,9.37e-05,0.26010939689433255,3.7853593957292464,23.749276778049364,chen2020_dfn,15.0
620.0,5.204439473309356,5.204439473309356,5.204439473309356,5.204439473309356,False,False,False,9.020000000000001e-05,0.2615550745258074,3.7853706130576237,23.802120700190642,chen2020_dfn,15.0
625.0,5.155576426221452,5.155576426221452,5.155576426221452,5.155576426221452,False,False,False,8.83e-05,0.26298717908864666,3.7853061750831034,23.85284548246284,chen2020_dfn,15.0
630.0,5.105074354510983,5.105074354510983,5.105074354510983,5.105074354510983,False,False,False,9.510000000000001e-05,0.264405255298233,3.78516530909936,23.901420308352442,chen2020_dfn,15.0
635.0,5.052967814334247,5.052967814334247,5.052967814334247,5.052967814334247,False,False,False,8.98e-05,0.2658088574688814,3.7849475778009527,23.94781698413186,chen2020_dfn,15.0
640.0,4.999299788735698,4.999299788735698,4.999299788735698,4.999299788735698,False,False,False,8.54e-05,0.26719755185464134,3.7846528286035297,23.992010226468835,chen2020_dfn,15.0
645.0,4.944115522150018,4.944115522150018,4.944115522150018,4.944115522150018,False,False,False,0.0001237,0.26857091727746074,3.784281067925173,24.033977747003632,chen2020_dfn,15.0
650.0,4.887452035221192,4.887452035221192,4.887452035221192,4.887452035221192,False,False,False,8.93e-05,0.2699285428428,3.7838322242940023,24.073700010217294,chen2020_dfn,15.0
655.0,4.829321764729113,4.829321764729113,4.829321764729113,4.829321764729113,False,False,False,8.78e-05,0.27127002111078025,3.783305803142536,24.11115934865478,chen2020_dfn,15.0
660.0,4.769688567138754,4.769688567138754,4.769688567138754,4.769688567138754,False,False,False,0.0001011,0.2725949346016522,3.782700123710119,24.14633901459399,chen2020_dfn,15.0
665.0,4.708433687392237,4.708433687392237,4.708433687392237,4.708433687392237,False,False,False,8.570000000000001e-05,0.27390283284815,3.7820118052281293,24.17922050950517,chen2020_dfn,15.0
670.0,4.64530946109266,4.64530946109266,4.64530946109266,4.64530946109266,False,False,False,8.76e-05,0.2751931965873424,3.7812336714914148,24.209779544336868,chen2020_dfn,15.0
675.0,4.57987740979758,4.57987740979758,4.57987740979758,4.57987740979758,False,False,False,8.690000000000001e-05,0.27646538475673055,3.780354110348797,24.237981386301556,chen2020_dfn,15.0
680.0,4.511425842467055,4.511425842467055,4.511425842467055,4.511425842467055,False,False,False,8.910000000000001e-05,0.27771855860186034,3.7793540758217468,24.263773362264374,chen2020_dfn,15.0
685.0,4.438861926068689,4.438861926068689,4.438861926068689,4.438861926068689,False,False,False,9.750000000000001e-05,0.278951575803546,3.7782040196860156,24.287074934633665,chen2020_dfn,15.0
690.0,4.3605742478441725,4.3605742478441725,4.3605742478441725,4.3605742478441725,False,False,False,8.580000000000001e-05,0.28016284642794725,3.776860271681315,24.307763556033706,chen2020_dfn,15.0
695.0,4.274274578917811,4.274274578917811,4.274274578917811,4.274274578917811,False,False,False,9.33e-05,0.2813501449220911,3.775254075054104,24.325668348043337,chen2020_dfn,15.0
700.0,4.1768693107044665,4.1768693107044665,4.1768693107044665,4.1768693107044665,False,False,False,8.510000000000001e-05,0.28251038639728676,3.7733011171388933,24.340527956314986,chen2020_dfn,15.0
705.0,4.064565963223874,4.064565963223874,4.064565963223874,4.064565963223874,False,False,False,9.43e-05,0.28363943249818224,3.77088568431461,24.352000890378292,chen2020_dfn,15.0
710.0,3.9337161703817998,3.9337161703817998,3.9337161703817998,3.9337161703817998,False,False,False,8.53e-05,0.2847321314343994,3.7678829625344754,24.359670863681004,chen2020_dfn,15.0
715.0,3.783392685441643,3.783392685441643,3.783392685441643,3.783392685441643,False,False,False,8.460000000000001e-05,0.2857830738470221,3.7642192645208907,24.363127807658373,chen2020_dfn,15.0
720.0,3.620202800054683,3.620202800054683,3.620202800054683,3.620202800054683,False,False,False,0.00010130000000000001,0.2867886857359262,3.7599998526041247,24.36216221697873,chen2020_dfn,15.0
725.0,3.461835508795659,3.461835508795659,3.461835508795659,3.461835508795659,False,False,False,8.5e-05,0.2877503067105917,3.755634183456335,24.35701886413119,chen2020_dfn,15.0
730.0,3.3313064285877245,3.3313064285877245,3.3313064285877245,3.3313064285877245,False,False,False,0.0001056,0.28867566960742164,3.7517441463573364,24.34847869891803,chen2020_dfn,15.0
735.0,3.242729409963779,3.242729409963779,3.242729409963779,3.242729409963779,False,False,False,8.450000000000001e-05,0.289576427776856,3.748810732627014,24.33760824894847,chen2020_dfn,15.0
740.0,3.194443099797564,3.194443099797564,3.194443099797564,3.194443099797564,False,False,False,8.43e-05,0.2904637730823553,3.746939027432771,24.325388883947028,chen2020_dfn,15.0
745.0,3.1758808508327494,3.1758808508327494,3.1758808508327494,3.1758808508327494,False,False,False,8.42e-05,0.2913459622075867,3.7459466335224527,24.31254971646672,chen2020_dfn,15.0
750.0,3.1763582134555675,3.1763582134555675,3.1763582134555675,3.1763582134555675,False,False,False,8.2e-05,0.29222828393354655,3.745614859597042,24.299554578511277,chen2020_dfn,15.0
755.0,3.18837723452841,3.18837723452841,3.18837723452841,3.18837723452841,False,False,False,9.300000000000001e-05,0.2931139442764711,3.7457647365519655,24.286696207392993,chen2020_dfn,15.0
760.0,3.2073746741288125,3.2073746741288125,3.2073746741288125,3.2073746741288125,False,False,False,9.250000000000001e-05,0.2940048816859513,3.746264857302343,24.274168605907107,chen2020_dfn,15.0
765.0,3.2306902148465566,3.2306902148465566,3.2306902148465566,3.2306902148465566,False,False,False,8.86e-05,0.2949022956345198,3.747031014167478,24.262098380559507,chen2020_dfn,15.0
770.0,3.2567626690028026,3.2567626690028026,3.2567626690028026,3.2567626690028026,False,False,False,8.89e-05,0.295806951931465,3.7480054533298723,24.2505736146897,chen2020_dfn,15.0
775.0,3.2846468610665283,3.2846468610665283,3.2846468610665283,3.2846468610665283,False,False,False,8.32e-05,0.29671935383731685,3.7491469559837274,24.239657819637102,chen2020_dfn,15.0
780.0,3.313748561256138,3.313748561256138,3.313748561256138,3.313748561256138,False,False,False,8.76e-05,0.29763983954877693,3.7504249438186514,24.22939804935561,chen2020_dfn,15.0
785.0,3.3436808011021135,3.3436808011021135,3.3436808011021135,3.3436808011021135,False,False,False,8.76e-05,0.29856863977130527,3.7518160089194947,24.21982984365485,chen2020_dfn,15.0
790.0,3.3741835071308155,3.3741835071308155,3.3741835071308155,3.3741835071308155,False,False,False,8.300000000000001e-05,0.29950591296773055,3.753301769644782,24.210980420542626,chen2020_dfn,15.0
795.0,3.4050758895457394,3.4050758895457394,3.4050758895457394,3.4050758895457394,False,False,False,8.7e-05,0.30045176738149315,3.754867526136458,24.20287063248213,chen2020_dfn,15.0
800.0,3.4362263462029805,3.4362263462029805,3.4362263462029805,3.4362263462029805,False,False,False,8.38e-05,0.30140627469988296,3.756501255566276,24.195516451953154,chen2020_dfn,15.0
805.0,3.467532194177366,3.467532194177366,3.467532194177366,3.467532194177366,False,False,False,0.0001009,0.3023694780871545,3.75819290066248,24.188929827687616,chen2020_dfn,15.0
810.0,3.498905489871703,3.498905489871703,3.498905489871703,3.498905489871703,False,False,False,8.32e-05,0.30334139627878554,3.759933828423926,24.183119220625713,chen2020_dfn,15.0
815.0,3.530262923874973,3.530262923874973,3.530262923874973,3.530262923874973,False,False,False,8.39e-05,0.3043220248687508,3.7617164064956867,24.178089876833212,chen2020_dfn,15.0
820.0,3.5615187009304456,3.5615187009304456,3.5615187009304456,3.5615187009304456,False,False,False,8.65e-05,0.30531133561900925,3.7635336734600324,24.17384390416504,chen2020_dfn,15.0
825.0,3.592579771766911,3.592579771766911,3.592579771766911,3.592579771766911,False,False,False,8.120000000000001e-05,0.3063092744445,3.765379086391018,24.170380206945424,chen2020_dfn,15.0
830.0,3.623343022744576,3.623343022744576,3.623343022744576,3.623343022744576,False,False,False,9.42e-05,0.30731575861748467,3.767246334669059,24.167694325601076,chen2020_dfn,15.0
835.0,3.6536941537061685,3.6536941537061685,3.6536941537061685,3.6536941537061685,False,False,False,9.080000000000001e-05,0.3083306736601808,3.7691292758736212,24.16577817897388,chen2020_dfn,15.0
840.0,3.6835080444470845,3.6835080444470845,3.6835080444470845,3.6835080444470845,False,False,False,8.39e-05,0.30935387033919387,3.771021655480757,24.164619989394453,chen2020_dfn,15.0
845.0,3.71265033036917,3.71265033036917,3.71265033036917,3.71265033036917,False,False,False,8.350000000000001e-05,0.3103851620976298,3.77291729708105,24.164203904495253,chen2020_dfn,15.0
850.0,3.7409800876363724,3.7409800876363724,3.7409800876363724,3.7409800876363724,False,False,False,8.76e-05,0.31142432323308433,3.7748100315103574,24.164509906344847,chen2020_dfn,15.0
855.0,3.7683532339579644,3.7683532339579644,3.7683532339579644,3.7683532339579644,False,False,False,0.00010690000000000001,0.3124710880202949,3.7766937361236845,24.165513732090574,chen2020_dfn,15.0
860.0,3.794626356680257,3.794626356680257,3.794626356680257,3.794626356680257,False,False,False,8.450000000000001e-05,0.3135251508971506,3.7785623975936025,24.167186886534637,chen2020_dfn,15.0
865.0,3.8196606094211285,3.8196606094211285,3.8196606094211285,3.8196606094211285,False,False,False,9.190000000000001e-05,0.31458616773310083,3.7804101868606272,24.169496754050897,chen2020_dfn,15.0
870.0,3.8433253239861545,3.8433253239861545,3.8433253239861545,3.8433253239861545,False,False,False,9.250000000000001e-05,0.3156537581008747,3.7822315363126187,24.172406807732557,chen2020_dfn,15.0
875.0,3.8655010348471723,3.8655010348471723,3.8655010348471723,3.8655010348471723,False,False,False,9.800000000000001e-05,0.3167275083883322,3.7840212102545285,24.175876904972313,chen2020_dfn,15.0
880.0,3.8860817080353964,3.8860817080353964,3.8860817080353964,3.8860817080353964,False,False,False,9.250000000000001e-05,0.31780697552945314,3.785774361771061,24.17986365206275,chen2020_dfn,15.0
885.0,3.904976091693573,3.904976091693573,3.904976091693573,3.904976091693573,False,False,False,8.7e-05,0.3188916911104791,3.787486572025398,24.184320816818683,chen2020_dfn,15.0
890.0,3.92210823968899,3.92210823968899,3.92210823968899,3.92210823968899,False,False,False,9.1e-05,0.31998116562150375,3.7891538713302175,24.18919976810662,chen2020_dfn,15.0
895.0,3.937417378083739,3.937417378083739,3.937417378083739,3.937417378083739,False,False,False,8.520000000000001e-05,0.3210748926709715,3.790772744466395,24.194449924314824,chen2020_dfn,15.0
900.0,3.950857366826789,3.950857366826789,3.950857366826789,3.950857366826789,False,False,False,8.510000000000001e-05,0.3221723530506456,3.7923401251484172,24.200019198392738,chen2020_dfn,15.0
905.0,3.962396044954402,3.962396044954402,3.962396044954402,3.962396044954402,False,False,False,8.44e-05,0.3232730186186885,3.7938533859851358,24.205854433995228,chen2020_dfn,15.0
910.0,3.972014736344355,3.972014736344355,3.972014736344355,3.972014736344355,False,False,False,9.1e-05,0.3243763560454508,3.795307805005563,24.2118999079251,chen2020_dfn,15.0
915.0,3.9797087260994,3.9797087260994,3.9797087260994,3.9797087260994,False,False,False,8.950000000000001e-05,0.3254818306915895,3.7967050766826027,24.218102734034403,chen2020_dfn,15.0
920.0,3.985486568901338,3.985486568901338,3.985486568901338,3.985486568901338,False,False,False,9.89e-05,0.3265889102940621,3.798043520728302,24.224409252367252,chen2020_dfn,15.0
925.0,3.989371609112218,3.989371609112218,3.989371609112218,3.989371609112218,False,False,False,8.970000000000001e-05,0.3276970690743711,3.7993218339831216,24.23076591945221,chen2020_dfn,15.0
