time_s,charge_current_a,terminal_voltage_v,soc,cell_temperature_c,ambient_temperature_c,discharge_capacity_ah,commanded_c_rate
680.0,7.5,3.971408761573536,0.38333333333333297,41.27820716838528,25.0,-1.4166666666666647,1.5
685.0,7.5,3.973619280979384,0.3854166666666663,41.3382833926683,25.0,-1.4270833333333315,1.5
690.0,7.5,3.975823453239771,0.3874999999999996,41.397854088060285,25.0,-1.4374999999999982,1.5
695.0,7.5,3.97801934129624,0.38958333333333295,41.45693551146866,25.0,-1.4479166666666647,1.5
700.0,7.5,3.980204779365116,0.3916666666666663,41.515544172557895,25.0,-1.4583333333333315,1.5
705.0,7.5,3.9823832864456605,0.3937499999999996,41.57367872334015,25.0,-1.468749999999998,1.5
710.0,7.5,3.984552498704123,0.3958333333333329,41.631359117377485,25.0,-1.4791666666666645,1.5
715.0,7.5,3.9867104986499218,0.39791666666666625,41.68860251097897,25.0,-1.4895833333333313,1.5
720.0,7.5,3.9888562089337247,0.3999999999999996,41.74542326641074,25.0,-1.499999999999998,1.5
725.0,7.5,3.9909885522062014,0.4020833333333329,41.80183574593923,25.0,-1.5104166666666645,1.5
730.0,7.5,3.9931064511180225,0.40416666666666623,41.85785431183052,25.0,-1.5208333333333313,1.5
735.0,7.5,3.9952172545867546,0.40624999999999956,41.91346456450066,25.0,-1.531249999999998,1.5
740.0,7.5,3.9973181090043153,0.408333333333333,41.9686869292197,25.0,-1.5416666666666647,1.5
745.0,7.5,3.999406952300874,0.4104166666666662,42.02353912945563,25.0,-1.5520833333333313,1.5
750.0,7.5,4.001483430642915,0.41249999999999964,42.078033057857624,25.0,-1.562499999999998,1.5
755.0,7.5,4.003547190196924,0.41458333333333297,42.13218060707459,25.0,-1.5729166666666647,1.5
760.0,7.5,4.00559740846332,0.4166666666666663,42.18597680149878,25.0,-1.5833333333333313,1.5
765.0,7.5,4.0076333338698955,0.4187499999999996,42.23941921834398,25.0,-1.593749999999998,1.5
770.0,7.5,4.009654893874311,0.42083333333333295,42.29252987450843,25.0,-1.6041666666666647,1.5
775.0,7.5,4.011661651526039,0.4229166666666663,42.34531767108848,25.0,-1.6145833333333313,1.5
780.0,7.5,4.013653169874548,0.4249999999999996,42.39779150918059,25.0,-1.624999999999998,1.5
785.0,7.5,4.015630656633119,0.4270833333333329,42.449954773847594,25.0,-1.6354166666666647,1.5
790.0,7.5,4.017601944076047,0.42916666666666625,42.50178863205514,25.0,-1.6458333333333315,1.5
795.0,7.5,4.019562317079817,0.4312499999999996,42.5533163334523,25.0,-1.656249999999998,1.5
800.0,7.5,4.021512206598771,0.4333333333333329,42.60454386827183,25.0,-1.6666666666666647,1.5
805.0,7.5,4.02345204358725,0.43541666666666634,42.655477226746484,25.0,-1.6770833333333315,1.5
810.0,7.5,4.025382258999593,0.43749999999999956,42.70612239910872,25.0,-1.687499999999998,1.5
815.0,7.5,4.027294054464619,0.439583333333333,42.756468183936306,25.0,-1.6979166666666647,1.5
820.0,7.5,4.029190803149882,0.4416666666666663,42.8065260519831,25.0,-1.7083333333333315,1.5
825.0,7.5,4.0310729351253745,0.44374999999999964,42.85630199183436,25.0,-1.7187499999999982,1.5
830.0,7.5,4.032940007007639,0.44583333333333297,42.905800365075834,25.0,-1.7291666666666647,1.5
